num_extra_predicates,load_time,preprocess_time,query_time,cumulative_time,original_rows,original_patients,result_rows,result_patients: ,notes
0,69.32962219000004,100.47598103199988,15.104968635999992,184.9105718579999,10000000,809,2414,795,"{'polars_threads': 1, 'platform': 'Linux-5.15.0-91-generic-x86_64-with-glibc2.35', 'memory': svmem(total=404114382848, available=226018459648, percent=44.1, used=175370817536, free=101976174592, active=63528382464, inactive=228017266688, buffers=3430924288, cached=123336466432, shared=27176960, slab=8935297024), 'cpu': 'x86_64', 'cpu_freq': scpufreq(current=1.2452777777777784, min=1200.0, max=3700.0), 'cores': 36}"
1,69.32962219000004,100.47598103199988,14.957385765999996,184.7629889879999,10000000,809,2414,795,"{'polars_threads': 1, 'platform': 'Linux-5.15.0-91-generic-x86_64-with-glibc2.35', 'memory': svmem(total=404114382848, available=225998921728, percent=44.1, used=175390351360, free=101956698112, active=63528398848, inactive=228042928128, buffers=3430944768, cached=123336388608, shared=27176960, slab=8934924288), 'cpu': 'x86_64', 'cpu_freq': scpufreq(current=1.419000000000001, min=1200.0, max=3700.0), 'cores': 36}"
2,69.32962219000004,100.47598103199988,16.672438227000004,186.47804144899993,10000000,809,2414,795,"{'polars_threads': 1, 'platform': 'Linux-5.15.0-91-generic-x86_64-with-glibc2.35', 'memory': svmem(total=404114382848, available=225975099392, percent=44.1, used=175414181888, free=101932859392, active=63528419328, inactive=228060131328, buffers=3430957056, cached=123336384512, shared=27176960, slab=8934645760), 'cpu': 'x86_64', 'cpu_freq': scpufreq(current=1.2333333333333338, min=1200.0, max=3700.0), 'cores': 36}"
4,69.32962219000004,100.47598103199988,20.304179699000006,190.10978292099992,10000000,809,2414,795,"{'polars_threads': 1, 'platform': 'Linux-5.15.0-91-generic-x86_64-with-glibc2.35', 'memory': svmem(total=404114382848, available=226001932288, percent=44.1, used=175387353088, free=101959659520, active=63528439808, inactive=228050202624, buffers=3430973440, cached=123336396800, shared=27176960, slab=8934211584), 'cpu': 'x86_64', 'cpu_freq': scpufreq(current=1.2222222222222225, min=1200.0, max=3700.0), 'cores': 36}"
8,69.32962219000004,100.47598103199988,27.414084166000002,197.21968738799993,10000000,809,2414,795,"{'polars_threads': 1, 'platform': 'Linux-5.15.0-91-generic-x86_64-with-glibc2.35', 'memory': svmem(total=404114382848, available=226008174592, percent=44.1, used=175381110784, free=101965856768, active=63528460288, inactive=228034412544, buffers=3430993920, cached=123336421376, shared=27176960, slab=8934825984), 'cpu': 'x86_64', 'cpu_freq': scpufreq(current=1.2469722222222228, min=1200.0, max=3700.0), 'cores': 36}"
16,69.32962219000004,100.47598103199988,41.82451571200001,211.63011893399994,10000000,809,2414,795,"{'polars_threads': 1, 'platform': 'Linux-5.15.0-91-generic-x86_64-with-glibc2.35', 'memory': svmem(total=404114382848, available=226017726464, percent=44.1, used=175371558912, free=101975343104, active=63528484864, inactive=228014149632, buffers=3431018496, cached=123336462336, shared=27176960, slab=8935047168), 'cpu': 'x86_64', 'cpu_freq': scpufreq(current=1.2132222222222226, min=1200.0, max=3700.0), 'cores': 36}"
