CMDLINE python run_profiling.py
MEM 50192.937500 1712966693.9986
MEM 50193.968750 1712966694.0988
MEM 50195.000000 1712966694.1991
MEM 50195.773438 1712966694.2994
MEM 50196.804688 1712966694.3997
MEM 50197.835938 1712966694.5000
MEM 50198.867188 1712966694.6003
MEM 50199.640625 1712966694.7006
MEM 50200.671875 1712966694.8010
MEM 50201.703125 1712966694.9013
MEM 50202.734375 1712966695.0016
MEM 50203.507812 1712966695.1019
MEM 50204.539062 1712966695.2023
MEM 50205.570312 1712966695.3026
MEM 50206.343750 1712966695.4029
MEM 50207.375000 1712966695.5032
MEM 50208.406250 1712966695.6036
MEM 50209.437500 1712966695.7039
MEM 50210.210938 1712966695.8041
MEM 49111.980469 1712966695.9045
MEM 47895.800781 1712966696.0048
MEM 47127.832031 1712966696.1052
MEM 47237.660156 1712966696.2056
MEM 47348.777344 1712966696.3060
MEM 47459.121094 1712966696.4064
MEM 47569.464844 1712966696.5067
MEM 47652.511719 1712966696.6071
MEM 47723.152344 1712966696.7074
MEM 47797.402344 1712966696.8078
MEM 47869.847656 1712966696.9081
MEM 47943.839844 1712966697.0086
MEM 48017.832031 1712966697.1090
MEM 48091.308594 1712966697.2094
MEM 48165.042969 1712966697.3097
MEM 48239.292969 1712966697.4101
MEM 48313.285156 1712966697.5105
MEM 48387.019531 1712966697.6109
MEM 48460.238281 1712966697.7113
MEM 48536.550781 1712966697.8117
MEM 48612.863281 1712966697.9121
MEM 48686.597656 1712966698.0125
MEM 48760.589844 1712966698.1128
MEM 48834.582031 1712966698.2132
MEM 48908.316406 1712966698.3136
MEM 48981.277344 1712966698.4139
MEM 49055.011719 1712966698.5143
MEM 49128.746094 1712966698.6147
MEM 49202.996094 1712966698.7150
MEM 49277.503906 1712966698.8153
MEM 49351.238281 1712966698.9156
MEM 49424.972656 1712966699.0160
MEM 49497.675781 1712966699.1163
MEM 49571.410156 1712966699.2166
MEM 49645.144531 1712966699.3169
MEM 49718.878906 1712966699.4173
MEM 49792.613281 1712966699.5177
MEM 49866.347656 1712966699.6180
MEM 49940.339844 1712966699.7184
MEM 50014.332031 1712966699.8188
MEM 50088.066406 1712966699.9192
MEM 50161.800781 1712966700.0196
MEM 50235.535156 1712966700.1199
MEM 50309.011719 1712966700.2203
MEM 50382.746094 1712966700.3206
MEM 50456.222656 1712966700.4209
MEM 50530.730469 1712966700.5212
MEM 50604.464844 1712966700.6216
MEM 50678.714844 1712966700.7219
MEM 50753.222656 1712966700.8222
MEM 50765.648438 1712966700.9225
MEM 50766.679688 1712966701.0228
MEM 50767.453125 1712966701.1231
MEM 50768.484375 1712966701.2234
MEM 50769.515625 1712966701.3238
MEM 50770.546875 1712966701.4240
MEM 50771.320312 1712966701.5243
MEM 50772.351562 1712966701.6246
MEM 50773.382812 1712966701.7249
MEM 50774.414062 1712966701.8252
MEM 50775.187500 1712966701.9255
MEM 50776.218750 1712966702.0258
MEM 50777.250000 1712966702.1261
MEM 50778.281250 1712966702.2264
MEM 50779.054688 1712966702.3267
MEM 50780.085938 1712966702.4270
MEM 50781.117188 1712966702.5273
MEM 50782.148438 1712966702.6276
MEM 50292.781250 1712966702.7280
MEM 49115.937500 1712966702.8283
MEM 47877.812500 1712966702.9286
MEM 47751.535156 1712966703.0290
MEM 47861.363281 1712966703.1293
MEM 47971.191406 1712966703.2297
MEM 48078.957031 1712966703.3300
MEM 48188.785156 1712966703.4303
MEM 48301.925781 1712966703.5307
MEM 48451.457031 1712966703.6310
MEM 48601.761719 1712966703.7313
MEM 48751.808594 1712966703.8317
MEM 49720.628906 1712966703.9321
MEM 51493.347656 1712966704.0328
MEM 52643.445312 1712966704.1332
MEM 54495.570312 1712966704.2336
MEM 51537.890625 1712966704.3341
MEM 51280.234375 1712966704.4346
MEM 51501.804688 1712966704.5351
MEM 51824.878906 1712966704.6356
MEM 51931.648438 1712966704.7360
MEM 52538.882812 1712966704.8364
MEM 52658.933594 1712966704.9369
MEM 52789.765625 1712966705.0373
MEM 52521.878906 1712966705.1378
MEM 52200.058594 1712966705.2382
MEM 51017.812500 1712966705.3384
MEM 49873.359375 1712966705.4387
MEM 48647.558594 1712966705.5390
MEM 47584.386719 1712966705.6392
MEM 46549.085938 1712966705.7395
MEM 45943.898438 1712966705.8399
MEM 46064.535156 1712966705.9404
MEM 46200.898438 1712966706.0408
MEM 46351.367188 1712966706.1412
MEM 46779.589844 1712966706.2416
MEM 45570.304688 1712966706.3419
MEM 44875.437500 1712966706.4423
MEM 45008.527344 1712966706.5428
MEM 45007.757812 1712966706.6433
MEM 44996.972656 1712966706.7437
MEM 44862.546875 1712966706.8442
MEM 44967.460938 1712966706.9447
MEM 45067.328125 1712966707.0451
MEM 44467.132812 1712966707.1455
MEM 44728.363281 1712966707.2458
MEM 44736.257812 1712966707.3462
MEM 44765.535156 1712966707.4466
MEM 44787.433594 1712966707.5470
MEM 45198.843750 1712966707.6475
MEM 45698.234375 1712966707.7479
MEM 45267.652344 1712966707.8482
MEM 44960.855469 1712966707.9487
MEM 45013.945312 1712966708.0491
MEM 45346.777344 1712966708.1495
MEM 45462.660156 1712966708.2500
MEM 45505.554688 1712966708.3505
MEM 45386.378906 1712966708.4508
MEM 45462.476562 1712966708.5513
MEM 45470.390625 1712966708.6516
MEM 45490.804688 1712966708.7521
MEM 45564.781250 1712966708.8526
MEM 45558.636719 1712966708.9531
MEM 45590.613281 1712966709.0535
MEM 45579.003906 1712966709.1540
MEM 45657.894531 1712966709.2545
MEM 45192.042969 1712966709.3549
MEM 45393.148438 1712966709.4552
MEM 45496.937500 1712966709.5557
MEM 45328.898438 1712966709.6562
MEM 44524.281250 1712966709.7566
MEM 44602.707031 1712966709.8571
MEM 44723.679688 1712966709.9574
MEM 44694.710938 1712966710.0579
MEM 44803.390625 1712966710.1585
MEM 44867.058594 1712966710.2590
MEM 44907.703125 1712966710.3595
MEM 45031.925781 1712966710.4599
MEM 44765.761719 1712966710.5603
MEM 44674.882812 1712966710.6606
MEM 44334.480469 1712966710.7611
MEM 44421.812500 1712966710.8615
MEM 44463.453125 1712966710.9619
MEM 44568.386719 1712966711.0625
MEM 44707.351562 1712966711.1630
MEM 44736.695312 1712966711.2635
MEM 44684.253906 1712966711.3640
MEM 44913.476562 1712966711.4646
MEM 44600.617188 1712966711.5650
MEM 44487.101562 1712966711.6654
MEM 44210.632812 1712966711.7659
MEM 44334.382812 1712966711.8664
MEM 44365.738281 1712966711.9669
MEM 44424.562500 1712966712.0675
MEM 44515.843750 1712966712.1680
MEM 44556.593750 1712966712.2685
MEM 44690.238281 1712966712.3690
MEM 44424.214844 1712966712.4695
MEM 44410.761719 1712966712.5699
MEM 43964.332031 1712966712.6704
MEM 44085.503906 1712966712.7708
MEM 44044.593750 1712966712.8713
MEM 44216.875000 1712966712.9718
MEM 44264.562500 1712966713.0723
MEM 44448.074219 1712966713.1731
MEM 44358.597656 1712966713.2736
MEM 44575.867188 1712966713.3740
MEM 44247.781250 1712966713.4745
MEM 44093.839844 1712966713.5749
MEM 43853.722656 1712966713.6754
MEM 43974.894531 1712966713.7758
MEM 44019.988281 1712966713.8763
MEM 44070.644531 1712966713.9769
MEM 44175.136719 1712966714.0774
MEM 44207.949219 1712966714.1779
MEM 44311.949219 1712966714.2783
MEM 44101.964844 1712966714.3788
MEM 44105.210938 1712966714.4791
MEM 43703.976562 1712966714.5795
MEM 43728.433594 1712966714.6801
MEM 43779.222656 1712966714.7805
MEM 43872.867188 1712966714.8808
MEM 43922.398438 1712966714.9814
MEM 43927.800781 1712966715.0819
MEM 44072.417969 1712966715.1824
MEM 44114.628906 1712966715.2829
MEM 44236.929688 1712966715.3834
MEM 44032.613281 1712966715.4839
MEM 44032.613281 1712966715.5842
MEM 43637.128906 1712966715.6847
MEM 43725.375000 1712966715.7853
MEM 43793.128906 1712966715.8856
MEM 43884.945312 1712966715.9861
MEM 44077.023438 1712966716.0866
MEM 44109.593750 1712966716.1871
MEM 44085.464844 1712966716.2876
MEM 44272.160156 1712966716.3880
MEM 44026.945312 1712966716.4885
MEM 43973.023438 1712966716.5890
MEM 43719.640625 1712966716.6894
MEM 43841.832031 1712966716.7897
MEM 43895.535156 1712966716.8902
MEM 43952.882812 1712966716.9908
MEM 44095.625000 1712966717.0913
MEM 44140.597656 1712966717.1918
MEM 44267.535156 1712966717.2923
MEM 44033.554688 1712966717.3928
MEM 44033.367188 1712966717.4932
MEM 43725.339844 1712966717.5938
MEM 43850.894531 1712966717.6943
MEM 43817.488281 1712966717.7948
MEM 43953.453125 1712966717.8953
MEM 44062.250000 1712966717.9957
MEM 44088.347656 1712966718.0961
MEM 44135.792969 1712966718.1966
MEM 44237.468750 1712966718.2970
MEM 44035.984375 1712966718.3975
MEM 44035.984375 1712966718.4979
MEM 43712.976562 1712966718.5983
MEM 43674.003906 1712966718.6988
MEM 43092.070312 1712966718.7992
MEM 43104.218750 1712966718.8995
MEM 42651.710938 1712966718.9999
MEM 40841.949219 1712966719.1004
MEM 39061.121094 1712966719.2007
MEM 37258.554688 1712966719.3011
MEM 35506.238281 1712966719.4015
MEM 33753.921875 1712966719.5019
MEM 32001.601562 1712966719.6023
MEM 30230.253906 1712966719.7026
MEM 28531.679688 1712966719.8030
MEM 26719.457031 1712966719.9034
MEM 24951.101562 1712966720.0037
MEM 23217.632812 1712966720.1041
MEM 21444.355469 1712966720.2044
MEM 19710.406250 1712966720.3049
MEM 18052.394531 1712966720.4053
MEM 16431.296875 1712966720.5056
MEM 14790.390625 1712966720.6061
MEM 13151.398438 1712966720.7064
MEM 11487.164062 1712966720.8068
MEM 9809.398438 1712966720.9072
MEM 8246.175781 1712966721.0076
MEM 6494.398438 1712966721.1080
MEM 4775.730469 1712966721.2084
MEM 3079.832031 1712966721.3088
MEM 1289.402344 1712966721.4091
MEM 951.320312 1712966721.5095
MEM 951.320312 1712966721.6099
MEM 951.320312 1712966721.7103
MEM 959.335938 1712966721.8108
MEM 0.000000 1712966721.9112
MEM 0.000000 1712966722.0115
