CMDLINE python run_profiling.py
MEM 25942.324219 1712963681.4956
MEM 24689.238281 1712963681.5959
MEM 25327.628906 1712963681.6963
MEM 24977.203125 1712963681.7967
MEM 24903.230469 1712963681.8972
MEM 26023.906250 1712963681.9976
MEM 27860.304688 1712963682.0980
MEM 29750.585938 1712963682.1983
MEM 31620.156250 1712963682.2987
MEM 33500.273438 1712963682.3990
MEM 35100.843750 1712963682.4994
MEM 35487.546875 1712963682.5997
MEM 35772.847656 1712963682.7001
MEM 35928.960938 1712963682.8004
MEM 35255.117188 1712963682.9009
MEM 34825.167969 1712963683.0013
MEM 35628.097656 1712963683.1016
MEM 35941.023438 1712963683.2020
MEM 35810.949219 1712963683.3025
MEM 35363.875000 1712963683.4028
MEM 35013.175781 1712963683.5031
MEM 34476.835938 1712963683.6034
MEM 33985.957031 1712963683.7037
MEM 33663.175781 1712963683.8040
MEM 33122.664062 1712963683.9043
MEM 32711.324219 1712963684.0045
MEM 32290.644531 1712963684.1048
MEM 31750.972656 1712963684.2051
MEM 31238.421875 1712963684.3054
MEM 30891.890625 1712963684.4057
MEM 30381.890625 1712963684.5059
MEM 30035.007812 1712963684.6062
MEM 29497.093750 1712963684.7065
MEM 29003.933594 1712963684.8068
MEM 28694.214844 1712963684.9072
MEM 28117.007812 1712963685.0075
MEM 27709.207031 1712963685.1077
MEM 27187.269531 1712963685.2080
MEM 26706.281250 1712963685.3083
MEM 26334.312500 1712963685.4086
MEM 27256.917969 1712963685.5089
MEM 26113.460938 1712963685.6091
MEM 26639.871094 1712963685.7094
MEM 27434.507812 1712963685.8098
MEM 28913.835938 1712963685.9101
MEM 30521.125000 1712963686.0105
MEM 32111.742188 1712963686.1109
MEM 33688.703125 1712963686.2112
MEM 35256.523438 1712963686.3116
MEM 36746.089844 1712963686.4119
MEM 38193.992188 1712963686.5123
MEM 39642.714844 1712963686.6126
MEM 41092.359375 1712963686.7131
MEM 42535.324219 1712963686.8135
MEM 43929.800781 1712963686.9139
MEM 44621.402344 1712963687.0144
MEM 45641.820312 1712963687.1148
MEM 46607.363281 1712963687.2152
MEM 46982.164062 1712963687.3156
MEM 47281.609375 1712963687.4160
MEM 47587.187500 1712963687.5163
MEM 47818.312500 1712963687.6166
MEM 47948.191406 1712963687.7170
MEM 48036.191406 1712963687.8173
MEM 48111.917969 1712963687.9177
MEM 48185.164062 1712963688.0182
MEM 48258.789062 1712963688.1185
MEM 48331.503906 1712963688.2189
MEM 48405.230469 1712963688.3192
MEM 48470.046875 1712963688.4196
MEM 48523.664062 1712963688.5199
MEM 48576.859375 1712963688.6202
MEM 48120.140625 1712963688.7206
MEM 47404.753906 1712963688.8209
MEM 47541.910156 1712963688.9213
MEM 47681.644531 1712963689.0217
MEM 47833.496094 1712963689.1221
MEM 47985.089844 1712963689.2225
MEM 48135.394531 1712963689.3228
MEM 48288.019531 1712963689.4232
MEM 48440.386719 1712963689.5235
MEM 48574.191406 1712963689.6239
MEM 48613.496094 1712963689.7243
MEM 48740.855469 1712963689.8248
MEM 48867.957031 1712963689.9253
MEM 48994.800781 1712963690.0257
MEM 49117.003906 1712963690.1261
MEM 48344.332031 1712963690.2264
MEM 49079.828125 1712963690.3270
MEM 50784.742188 1712963690.4274
MEM 52501.515625 1712963690.5279
MEM 54219.320312 1712963690.6284
MEM 55934.289062 1712963690.7289
MEM 57642.554688 1712963690.8294
MEM 59349.531250 1712963690.9298
MEM 61055.992188 1712963691.0303
MEM 62762.968750 1712963691.1308
MEM 64468.140625 1712963691.2313
MEM 66083.335938 1712963691.3318
MEM 67590.250000 1712963691.4323
MEM 68575.093750 1712963691.5327
MEM 69279.695312 1712963691.6331
MEM 69785.007812 1712963691.7334
MEM 70194.671875 1712963691.8337
MEM 70352.710938 1712963691.9341
MEM 70437.273438 1712963692.0344
MEM 69956.898438 1712963692.1347
MEM 68798.492188 1712963692.2351
MEM 67443.375000 1712963692.3354
MEM 66153.976562 1712963692.4357
MEM 64692.535156 1712963692.5360
MEM 63296.820312 1712963692.6364
MEM 61832.054688 1712963692.7367
MEM 60401.863281 1712963692.8370
MEM 58980.046875 1712963692.9373
MEM 57508.562500 1712963693.0376
MEM 56039.960938 1712963693.1379
MEM 54625.386719 1712963693.2382
MEM 52983.347656 1712963693.3385
MEM 51589.343750 1712963693.4389
MEM 50083.234375 1712963693.5392
MEM 48574.667969 1712963693.6395
MEM 47285.628906 1712963693.7398
MEM 47288.687500 1712963693.8401
MEM 47327.617188 1712963693.9404
MEM 47401.351562 1712963694.0407
MEM 47475.085938 1712963694.1411
MEM 47547.531250 1712963694.2415
MEM 47621.523438 1712963694.3419
MEM 47692.679688 1712963694.4423
MEM 47764.867188 1712963694.5427
MEM 47838.601562 1712963694.6430
MEM 47910.531250 1712963694.7434
MEM 47982.718750 1712963694.8438
MEM 48056.710938 1712963694.9442
MEM 48129.929688 1712963695.0445
MEM 48202.375000 1712963695.1449
MEM 48273.789062 1712963695.2453
MEM 48346.492188 1712963695.3456
MEM 48418.164062 1712963695.4460
MEM 48489.062500 1712963695.5463
MEM 48560.476562 1712963695.6466
MEM 48633.437500 1712963695.7469
MEM 48704.851562 1712963695.8472
MEM 48776.265625 1712963695.9475
MEM 48850.257812 1712963696.0478
MEM 48923.734375 1712963696.1481
MEM 48997.210938 1712963696.2484
MEM 49070.687500 1712963696.3487
MEM 49144.937500 1712963696.4491
MEM 49218.929688 1712963696.5494
MEM 49292.148438 1712963696.6498
MEM 49366.656250 1712963696.7501
MEM 49442.453125 1712963696.8505
MEM 49516.187500 1712963696.9508
MEM 49589.406250 1712963697.0512
MEM 49664.429688 1712963697.1515
MEM 49737.906250 1712963697.2518
MEM 49811.640625 1712963697.3521
MEM 49885.375000 1712963697.4525
MEM 49959.367188 1712963697.5528
MEM 50032.070312 1712963697.6531
MEM 50104.773438 1712963697.7534
MEM 50177.476562 1712963697.8537
MEM 50252.757812 1712963697.9541
MEM 50327.007812 1712963698.0544
MEM 50400.742188 1712963698.1547
MEM 50408.492188 1712963698.2550
MEM 50409.781250 1712963698.3553
MEM 50410.812500 1712963698.4556
MEM 50411.843750 1712963698.5559
MEM 50412.875000 1712963698.6562
MEM 50414.164062 1712963698.7565
MEM 50415.195312 1712963698.8568
MEM 50416.226562 1712963698.9571
MEM 50417.257812 1712963699.0574
MEM 50418.546875 1712963699.1577
MEM 50419.578125 1712963699.2580
MEM 50420.609375 1712963699.3583
MEM 50421.640625 1712963699.4586
MEM 50422.929688 1712963699.5589
MEM 50423.960938 1712963699.6591
MEM 50424.992188 1712963699.7594
MEM 49847.640625 1712963699.8597
MEM 48910.328125 1712963699.9601
MEM 47872.750000 1712963700.0605
MEM 47342.628906 1712963700.1610
MEM 47452.199219 1712963700.2615
MEM 47561.511719 1712963700.3619
MEM 47671.597656 1712963700.4622
MEM 47780.394531 1712963700.5626
MEM 47864.218750 1712963700.6629
MEM 47932.539062 1712963700.7632
MEM 48005.242188 1712963700.8636
MEM 48076.398438 1712963700.9639
MEM 48148.070312 1712963701.0642
MEM 48219.226562 1712963701.1645
MEM 48291.156250 1712963701.2647
MEM 48362.312500 1712963701.3651
MEM 48433.726562 1712963701.4654
MEM 48506.171875 1712963701.5657
MEM 48577.585938 1712963701.6660
MEM 48648.742188 1712963701.7663
MEM 48719.382812 1712963701.8666
MEM 48792.085938 1712963701.9669
MEM 48862.726562 1712963702.0672
MEM 48933.882812 1712963702.1675
MEM 49005.039062 1712963702.2677
MEM 49077.226562 1712963702.3681
MEM 49148.898438 1712963702.4684
MEM 49220.312500 1712963702.5687
MEM 49292.500000 1712963702.6689
MEM 49362.882812 1712963702.7692
MEM 49433.781250 1712963702.8696
MEM 49505.453125 1712963702.9698
MEM 49579.187500 1712963703.0701
MEM 49651.632812 1712963703.1704
MEM 49724.335938 1712963703.2707
MEM 49796.523438 1712963703.3710
MEM 49869.742188 1712963703.4713
MEM 49942.445312 1712963703.5716
MEM 50014.375000 1712963703.6719
MEM 50088.109375 1712963703.7722
MEM 50159.265625 1712963703.8725
MEM 50231.195312 1712963703.9728
MEM 50303.640625 1712963704.0731
MEM 50377.117188 1712963704.1733
MEM 50449.820312 1712963704.2736
MEM 50521.492188 1712963704.3738
MEM 50595.226562 1712963704.4741
MEM 50668.703125 1712963704.5744
MEM 50742.953125 1712963704.6746
MEM 50816.945312 1712963704.7749
MEM 50891.195312 1712963704.8752
MEM 50965.187500 1712963704.9755
MEM 50980.886719 1712963705.0758
MEM 50981.558594 1712963705.1761
MEM 50982.234375 1712963705.2764
MEM 50982.933594 1712963705.3767
MEM 50983.601562 1712963705.4770
MEM 50984.273438 1712963705.5773
MEM 50984.933594 1712963705.6776
MEM 50985.601562 1712963705.7779
MEM 50986.285156 1712963705.8781
MEM 50986.957031 1712963705.9784
MEM 50987.628906 1712963706.0787
MEM 50988.300781 1712963706.1790
MEM 50988.972656 1712963706.2793
MEM 50989.613281 1712963706.3796
MEM 50990.296875 1712963706.4798
MEM 50990.957031 1712963706.5801
MEM 50991.988281 1712963706.6804
MEM 50993.277344 1712963706.7806
MEM 50994.308594 1712963706.8809
MEM 50995.339844 1712963706.9812
MEM 50996.628906 1712963707.0815
MEM 50997.660156 1712963707.1818
MEM 50278.316406 1712963707.2821
MEM 49293.363281 1712963707.3824
MEM 48173.136719 1712963707.4827
MEM 47951.628906 1712963707.5830
MEM 48061.972656 1712963707.6833
MEM 48172.316406 1712963707.7836
MEM 48282.660156 1712963707.8839
MEM 48393.003906 1712963707.9842
MEM 48503.207031 1712963708.0845
MEM 48651.707031 1712963708.1848
MEM 48797.113281 1712963708.2851
MEM 48946.902344 1712963708.3854
MEM 49792.468750 1712963708.4858
MEM 51337.429688 1712963708.5861
MEM 52223.445312 1712963708.6865
MEM 54023.750000 1712963708.7868
MEM 53513.058594 1712963708.8872
MEM 51289.921875 1712963708.9877
MEM 51432.902344 1712963709.0880
MEM 51781.843750 1712963709.1884
MEM 51875.699219 1712963709.2888
MEM 52460.906250 1712963709.3892
MEM 52622.621094 1712963709.4896
MEM 52793.031250 1712963709.5900
MEM 52508.007812 1712963709.6905
MEM 52226.195312 1712963709.7908
MEM 52134.246094 1712963709.8912
MEM 51071.238281 1712963709.9914
MEM 49890.773438 1712963710.0916
MEM 48698.859375 1712963710.1918
MEM 47691.589844 1712963710.2920
MEM 46674.039062 1712963710.3922
MEM 45887.726562 1712963710.4926
MEM 46024.089844 1712963710.5930
MEM 46157.371094 1712963710.6935
MEM 46283.101562 1712963710.7939
MEM 46685.734375 1712963710.8943
MEM 46342.773438 1712963710.9946
MEM 45065.667969 1712963711.0949
MEM 44881.972656 1712963711.1952
MEM 44983.636719 1712963711.2955
MEM 44972.492188 1712963711.3959
MEM 44872.015625 1712963711.4963
MEM 44870.800781 1712963711.5965
MEM 44988.667969 1712963711.6968
MEM 44554.691406 1712963711.7971
MEM 44685.250000 1712963711.8974
MEM 44746.890625 1712963711.9978
MEM 44702.550781 1712963712.0982
MEM 44728.253906 1712963712.1986
MEM 44981.945312 1712963712.2991
MEM 45705.039062 1712963712.3994
MEM 45376.976562 1712963712.4999
MEM 44967.125000 1712963712.6003
MEM 45034.074219 1712963712.7006
MEM 45235.101562 1712963712.8011
MEM 45409.222656 1712963712.9016
MEM 45477.062500 1712963713.0020
MEM 45501.128906 1712963713.1023
MEM 45387.726562 1712963713.2027
MEM 45406.277344 1712963713.3030
MEM 45424.468750 1712963713.4034
MEM 45477.359375 1712963713.5038
MEM 45499.472656 1712963713.6041
MEM 45518.519531 1712963713.7045
MEM 45585.625000 1712963713.8048
MEM 45584.695312 1712963713.9052
MEM 45248.320312 1712963714.0056
MEM 45300.250000 1712963714.1060
MEM 45460.816406 1712963714.2065
MEM 45390.816406 1712963714.3068
MEM 44644.011719 1712963714.4072
MEM 44540.285156 1712963714.5077
MEM 44664.093750 1712963714.6081
MEM 44669.113281 1712963714.7085
MEM 44747.320312 1712963714.8090
MEM 44838.210938 1712963714.9095
MEM 44877.082031 1712963715.0100
MEM 45003.503906 1712963715.1104
MEM 44740.664062 1712963715.2108
MEM 44684.054688 1712963715.3111
MEM 44344.355469 1712963715.4116
MEM 44468.621094 1712963715.5133
MEM 44420.636719 1712963715.6138
MEM 44545.367188 1712963715.7142
MEM 44657.257812 1712963715.8145
MEM 44686.964844 1712963715.9149
MEM 44734.089844 1712963716.0154
MEM 44844.789062 1712963716.1157
MEM 44598.019531 1712963716.2162
MEM 44541.750000 1712963716.3165
MEM 44109.800781 1712963716.4169
MEM 43533.519531 1712963716.5172
MEM 43162.265625 1712963716.6176
MEM 41426.484375 1712963716.7180
MEM 39693.121094 1712963716.8182
MEM 37959.730469 1712963716.9184
MEM 36217.187500 1712963717.0187
MEM 34584.605469 1712963717.1188
MEM 32832.289062 1712963717.2190
MEM 31223.257812 1712963717.3192
MEM 29479.007812 1712963717.4194
MEM 27685.816406 1712963717.5196
MEM 25892.453125 1712963717.6198
MEM 24143.128906 1712963717.7200
MEM 22410.718750 1712963717.8202
MEM 20699.476562 1712963717.9203
MEM 18996.835938 1712963718.0205
MEM 17351.078125 1712963718.1207
MEM 15636.773438 1712963718.2210
MEM 13975.875000 1712963718.3212
MEM 12299.007812 1712963718.4214
MEM 10652.046875 1712963718.5216
MEM 9037.007812 1712963718.6218
MEM 7416.878906 1712963718.7220
MEM 5720.976562 1712963718.8221
MEM 4057.187500 1712963718.9223
MEM 2449.390625 1712963719.0225
MEM 1380.980469 1712963719.1226
MEM 1380.980469 1712963719.2230
MEM 1380.980469 1712963719.3233
MEM 1391.746094 1712963719.4235
MEM 0.000000 1712963719.5237
MEM 0.000000 1712963719.6240
