CMDLINE python run_profiling.py
MEM 27423.789062 1712966898.5494
MEM 27414.113281 1712966898.6496
MEM 26831.898438 1712966898.7499
MEM 26521.082031 1712966898.8502
MEM 26222.777344 1712966898.9505
MEM 26677.882812 1712966899.0510
MEM 26228.027344 1712966899.1514
MEM 26882.613281 1712966899.2517
MEM 28128.574219 1712966899.3521
MEM 29786.753906 1712966899.4525
MEM 31440.761719 1712966899.5529
MEM 33080.273438 1712966899.6533
MEM 34723.164062 1712966899.7536
MEM 36285.996094 1712966899.8540
MEM 37777.316406 1712966899.9544
MEM 39266.457031 1712966900.0548
MEM 40757.925781 1712966900.1552
MEM 42249.742188 1712966900.2555
MEM 43674.953125 1712966900.3559
MEM 44284.226562 1712966900.4563
MEM 45457.156250 1712966900.5569
MEM 46416.789062 1712966900.6573
MEM 46836.535156 1712966900.7576
MEM 47145.160156 1712966900.8580
MEM 47455.191406 1712966900.9583
MEM 47760.769531 1712966901.0586
MEM 47982.964844 1712966901.1589
MEM 48113.765625 1712966901.2592
MEM 48230.777344 1712966901.3595
MEM 48320.375000 1712966901.4598
MEM 48406.714844 1712966901.5601
MEM 48434.039062 1712966901.6604
MEM 48461.390625 1712966901.7607
MEM 48488.464844 1712966901.8609
MEM 48515.804688 1712966901.9612
MEM 48048.460938 1712966902.0617
MEM 47348.164062 1712966902.1620
MEM 47490.992188 1712966902.2623
MEM 47634.078125 1712966902.3626
MEM 47773.296875 1712966902.4629
MEM 47909.679688 1712966902.5631
MEM 48047.609375 1712966902.6634
MEM 48194.562500 1712966902.7637
MEM 48342.031250 1712966902.8640
MEM 48492.335938 1712966902.9644
MEM 48519.781250 1712966903.0649
MEM 48645.078125 1712966903.1652
MEM 48769.859375 1712966903.2655
MEM 48895.156250 1712966903.3658
MEM 49019.937500 1712966903.4662
MEM 48731.238281 1712966903.5665
MEM 48492.554688 1712966903.6671
MEM 50214.226562 1712966903.7676
MEM 52030.773438 1712966903.8681
MEM 53842.164062 1712966903.9686
MEM 55655.617188 1712966904.0691
MEM 57458.500000 1712966904.1696
MEM 59259.062500 1712966904.2701
MEM 61055.757812 1712966904.3705
MEM 62856.320312 1712966904.4710
MEM 64641.671875 1712966904.5715
MEM 66316.937500 1712966904.6721
MEM 67705.000000 1712966904.7726
MEM 68432.804688 1712966904.8730
MEM 69073.210938 1712966904.9735
MEM 69563.054688 1712966905.0738
MEM 69912.648438 1712966905.1742
MEM 70157.828125 1712966905.2745
MEM 70330.046875 1712966905.3750
MEM 70014.398438 1712966905.4753
MEM 68654.941406 1712966905.5757
MEM 67413.464844 1712966905.6760
MEM 66093.339844 1712966905.7763
MEM 64694.722656 1712966905.8766
MEM 63342.671875 1712966905.9768
MEM 61909.074219 1712966906.0771
MEM 60399.707031 1712966906.1773
MEM 58950.132812 1712966906.2776
MEM 57554.410156 1712966906.3778
MEM 56045.039062 1712966906.4781
MEM 54669.140625 1712966906.5784
MEM 53142.843750 1712966906.6786
MEM 51617.500000 1712966906.7789
MEM 50161.988281 1712966906.8791
MEM 48538.750000 1712966906.9794
