CMDLINE python run_profiling.py
MEM 48171.179688 1712967557.5273
MEM 48210.363281 1712967557.6276
MEM 48249.527344 1712967557.7280
MEM 48288.453125 1712967557.8283
MEM 48327.925781 1712967557.9287
MEM 48367.296875 1712967558.0290
MEM 48406.300781 1712967558.1293
MEM 48448.226562 1712967558.2296
MEM 48491.343750 1712967558.3299
MEM 48534.437500 1712967558.4303
MEM 48555.699219 1712967558.5306
MEM 47774.531250 1712967558.6309
MEM 47445.957031 1712967558.7313
MEM 47586.722656 1712967558.8317
MEM 47727.746094 1712967558.9321
MEM 47865.675781 1712967559.0324
MEM 48003.089844 1712967559.1328
MEM 48139.988281 1712967559.2331
MEM 48288.230469 1712967559.3335
MEM 48441.113281 1712967559.4338
MEM 48557.644531 1712967559.5342
MEM 48613.449219 1712967559.6347
MEM 48742.097656 1712967559.7350
MEM 48871.519531 1712967559.8355
MEM 49000.167969 1712967559.9358
MEM 49123.660156 1712967560.0362
MEM 48203.195312 1712967560.1365
MEM 49197.589844 1712967560.2369
MEM 50922.355469 1712967560.3372
MEM 52653.824219 1712967560.4376
MEM 54389.675781 1712967560.5380
MEM 56121.402344 1712967560.6383
MEM 57843.332031 1712967560.7387
MEM 59567.066406 1712967560.8390
MEM 61292.605469 1712967560.9395
MEM 63019.175781 1712967561.0400
MEM 64729.503906 1712967561.1404
MEM 66314.277344 1712967561.2409
MEM 67717.808594 1712967561.3414
MEM 68601.847656 1712967561.4418
MEM 69243.285156 1712967561.5422
MEM 69777.472656 1712967561.6425
MEM 70157.488281 1712967561.7428
MEM 70349.816406 1712967561.8432
MEM 70433.863281 1712967561.9435
MEM 69777.414062 1712967562.0438
MEM 68395.789062 1712967562.1442
MEM 67199.832031 1712967562.2447
MEM 65806.828125 1712967562.3451
MEM 64297.457031 1712967562.4454
MEM 62841.906250 1712967562.5458
MEM 61463.707031 1712967562.6462
MEM 59977.531250 1712967562.7466
MEM 58512.078125 1712967562.8470
MEM 57097.500000 1712967562.9473
MEM 55588.125000 1712967563.0476
MEM 53965.109375 1712967563.1480
MEM 52382.867188 1712967563.2484
MEM 51009.058594 1712967563.3488
MEM 49518.546875 1712967563.4492
MEM 47936.304688 1712967563.5496
MEM 47370.328125 1712967563.6500
MEM 47361.988281 1712967563.7504
MEM 47413.550781 1712967563.8507
MEM 47487.542969 1712967563.9511
MEM 47560.761719 1712967564.0514
MEM 47633.464844 1712967564.1518
MEM 47705.910156 1712967564.2521
MEM 47778.097656 1712967564.3525
MEM 47850.285156 1712967564.4528
MEM 47922.988281 1712967564.5531
MEM 47996.207031 1712967564.6535
MEM 48069.425781 1712967564.7538
MEM 48141.871094 1712967564.8541
MEM 48214.574219 1712967564.9544
MEM 48286.246094 1712967565.0548
MEM 48357.402344 1712967565.1551
MEM 48428.558594 1712967565.2554
MEM 48499.714844 1712967565.3557
MEM 48571.902344 1712967565.4561
MEM 48643.316406 1712967565.5565
MEM 48716.019531 1712967565.6568
MEM 48787.949219 1712967565.7572
MEM 48860.136719 1712967565.8576
MEM 48932.324219 1712967565.9580
MEM 49004.769531 1712967566.0583
MEM 49077.730469 1712967566.1587
MEM 49150.433594 1712967566.2590
MEM 49224.683594 1712967566.3593
MEM 49298.675781 1712967566.4597
MEM 49371.894531 1712967566.5600
MEM 49445.628906 1712967566.6603
MEM 49518.847656 1712967566.7606
MEM 49593.097656 1712967566.8610
MEM 49665.800781 1712967566.9613
MEM 49737.214844 1712967567.0616
MEM 49808.113281 1712967567.1619
MEM 49879.785156 1712967567.2623
MEM 49952.488281 1712967567.3627
MEM 50024.675781 1712967567.4631
MEM 50097.121094 1712967567.5634
MEM 50168.535156 1712967567.6638
MEM 50239.175781 1712967567.7641
MEM 50311.105469 1712967567.8645
MEM 50383.808594 1712967567.9648
MEM 50456.253906 1712967568.0652
MEM 50474.968750 1712967568.1655
MEM 50475.742188 1712967568.2658
MEM 50476.773438 1712967568.3661
MEM 50477.804688 1712967568.4665
MEM 50478.578125 1712967568.5668
MEM 50479.609375 1712967568.6671
MEM 50480.640625 1712967568.7674
MEM 50481.671875 1712967568.8678
MEM 50482.445312 1712967568.9681
MEM 50483.582031 1712967569.0685
MEM 50484.429688 1712967569.1688
MEM 50485.269531 1712967569.2692
MEM 50486.085938 1712967569.3695
MEM 50486.929688 1712967569.4698
MEM 50487.757812 1712967569.5701
MEM 50488.585938 1712967569.6705
MEM 50489.425781 1712967569.7708
MEM 50490.273438 1712967569.8711
MEM 50491.097656 1712967569.9714
MEM 50491.910156 1712967570.0717
MEM 49886.121094 1712967570.1721
MEM 48736.253906 1712967570.2724
MEM 47603.277344 1712967570.3728
MEM 47459.894531 1712967570.4732
MEM 47568.894531 1712967570.5737
MEM 47678.394531 1712967570.6741
MEM 47786.011719 1712967570.7745
MEM 47895.582031 1712967570.8749
MEM 47960.535156 1712967570.9752
MEM 48034.269531 1712967571.0755
MEM 48108.519531 1712967571.1758
MEM 48181.738281 1712967571.2762
MEM 48255.730469 1712967571.3765
MEM 48328.949219 1712967571.4769
MEM 48400.621094 1712967571.5772
MEM 48474.613281 1712967571.6775
MEM 48549.378906 1712967571.7779
MEM 48624.144531 1712967571.8782
MEM 48698.652344 1712967571.9786
MEM 48771.871094 1712967572.0789
MEM 48845.347656 1712967572.1792
MEM 48918.566406 1712967572.2795
MEM 48992.300781 1712967572.3798
MEM 49066.035156 1712967572.4801
MEM 49139.769531 1712967572.5804
MEM 49213.761719 1712967572.6807
MEM 49288.011719 1712967572.7809
MEM 49361.746094 1712967572.8813
MEM 49435.996094 1712967572.9816
MEM 49509.988281 1712967573.0819
MEM 49584.238281 1712967573.1822
MEM 49657.972656 1712967573.2826
MEM 49731.449219 1712967573.3829
MEM 49804.667969 1712967573.4833
MEM 49877.371094 1712967573.5836
MEM 49949.804688 1712967573.6840
MEM 50022.246094 1712967573.7843
MEM 50095.460938 1712967573.8846
MEM 50169.191406 1712967573.9849
MEM 50243.175781 1712967574.0852
MEM 50317.421875 1712967574.1856
MEM 50390.636719 1712967574.2859
MEM 50464.109375 1712967574.3862
MEM 50537.839844 1712967574.4865
MEM 50611.566406 1712967574.5868
MEM 50685.039062 1712967574.6873
MEM 50758.769531 1712967574.7877
MEM 50832.242188 1712967574.8881
MEM 50905.453125 1712967574.9885
MEM 50979.441406 1712967575.0888
MEM 51046.984375 1712967575.1892
MEM 51047.980469 1712967575.2895
MEM 51048.820312 1712967575.3898
MEM 51049.671875 1712967575.4902
MEM 51050.562500 1712967575.5905
MEM 51051.335938 1712967575.6908
MEM 51052.367188 1712967575.7912
MEM 51053.398438 1712967575.8916
MEM 51054.429688 1712967575.9919
MEM 51055.203125 1712967576.0923
MEM 51056.234375 1712967576.1927
MEM 51057.265625 1712967576.2930
MEM 51058.296875 1712967576.3933
MEM 51059.070312 1712967576.4936
MEM 51060.101562 1712967576.5939
MEM 51061.132812 1712967576.6943
MEM 51062.164062 1712967576.7947
MEM 51063.195312 1712967576.8950
MEM 51063.968750 1712967576.9954
MEM 50686.039062 1712967577.0957
MEM 49473.789062 1712967577.1961
MEM 48304.574219 1712967577.2965
MEM 47866.769531 1712967577.3968
MEM 47977.113281 1712967577.4973
MEM 48087.199219 1712967577.5976
MEM 48197.027344 1712967577.6980
MEM 48306.855469 1712967577.7983
MEM 48413.988281 1712967577.8987
MEM 48561.714844 1712967577.9990
MEM 48710.730469 1712967578.0993
MEM 48860.261719 1712967578.1998
MEM 49621.511719 1712967578.3002
MEM 51204.015625 1712967578.4006
MEM 52075.691406 1712967578.5009
MEM 53892.496094 1712967578.6013
MEM 53892.996094 1712967578.7017
MEM 51190.929688 1712967578.8021
MEM 51473.628906 1712967578.9025
MEM 51799.093750 1712967579.0028
MEM 51900.343750 1712967579.1032
MEM 52449.937500 1712967579.2036
MEM 52608.492188 1712967579.3040
MEM 52746.648438 1712967579.4044
MEM 52572.667969 1712967579.5048
MEM 52316.464844 1712967579.6051
MEM 52292.261719 1712967579.7056
MEM 51781.558594 1712967579.8060
MEM 50639.039062 1712967579.9064
MEM 49431.222656 1712967580.0069
MEM 48284.703125 1712967580.1072
MEM 47187.746094 1712967580.2077
MEM 46154.500000 1712967580.3081
MEM 45988.312500 1712967580.4085
MEM 46107.667969 1712967580.5089
MEM 46241.433594 1712967580.6094
MEM 46382.273438 1712967580.7098
MEM 46772.695312 1712967580.8101
MEM 46166.347656 1712967580.9105
MEM 44915.898438 1712967581.0109
MEM 44976.402344 1712967581.1112
MEM 45038.003906 1712967581.2116
MEM 45037.308594 1712967581.3119
MEM 44954.738281 1712967581.4123
MEM 44959.359375 1712967581.5127
MEM 45067.976562 1712967581.6131
MEM 44585.574219 1712967581.7136
MEM 44751.699219 1712967581.8140
MEM 44802.898438 1712967581.9143
MEM 44732.972656 1712967582.0147
MEM 44776.804688 1712967582.1151
MEM 44821.515625 1712967582.2156
MEM 45730.585938 1712967582.3160
MEM 45695.187500 1712967582.4165
MEM 45305.613281 1712967582.5168
MEM 44993.800781 1712967582.6173
MEM 45071.984375 1712967582.7177
MEM 45464.375000 1712967582.8180
MEM 45528.488281 1712967582.9184
MEM 45560.878906 1712967583.0189
MEM 45485.031250 1712967583.1193
MEM 45490.503906 1712967583.2197
MEM 45537.769531 1712967583.3202
MEM 45554.757812 1712967583.4205
MEM 45577.902344 1712967583.5210
MEM 45650.074219 1712967583.6215
MEM 45656.074219 1712967583.7219
MEM 45705.578125 1712967583.8223
MEM 45659.105469 1712967583.9228
MEM 45366.718750 1712967584.0232
MEM 45568.648438 1712967584.1236
MEM 45593.070312 1712967584.2240
MEM 45432.183594 1712967584.3244
MEM 44567.718750 1712967584.4249
MEM 44612.828125 1712967584.5254
MEM 44736.050781 1712967584.6257
MEM 44755.976562 1712967584.7262
MEM 44847.578125 1712967584.8267
MEM 44918.503906 1712967584.9271
MEM 44964.683594 1712967585.0276
MEM 45102.703125 1712967585.1279
MEM 44799.093750 1712967585.2283
MEM 44675.003906 1712967585.3288
MEM 44410.722656 1712967585.4293
MEM 44532.925781 1712967585.5296
MEM 44572.796875 1712967585.6301
MEM 44594.621094 1712967585.7306
MEM 44687.769531 1712967585.8311
MEM 44729.980469 1712967585.9316
MEM 44822.644531 1712967586.0320
MEM 44617.269531 1712967586.1323
MEM 44621.457031 1712967586.2327
MEM 44189.859375 1712967586.3330
MEM 44273.226562 1712967586.4334
MEM 44363.398438 1712967586.5338
MEM 44414.390625 1712967586.6342
MEM 44541.898438 1712967586.7347
MEM 44596.859375 1712967586.8352
MEM 44521.113281 1712967586.9357
MEM 44748.785156 1712967587.0361
MEM 44436.761719 1712967587.1366
MEM 44350.437500 1712967587.2369
MEM 44031.390625 1712967587.3374
MEM 44157.460938 1712967587.4377
MEM 44113.488281 1712967587.5382
MEM 44209.722656 1712967587.6387
MEM 44343.515625 1712967587.7392
MEM 44391.339844 1712967587.8397
MEM 44487.703125 1712967587.9400
MEM 44275.414062 1712967588.0405
MEM 44277.476562 1712967588.1408
MEM 43827.171875 1712967588.2412
MEM 43948.085938 1712967588.3415
MEM 43932.148438 1712967588.4420
MEM 44097.390625 1712967588.5425
MEM 44139.921875 1712967588.6429
MEM 44339.378906 1712967588.7435
MEM 44219.101562 1712967588.8440
MEM 44463.250000 1712967588.9445
MEM 44148.613281 1712967589.0448
MEM 43971.519531 1712967589.1451
MEM 43771.281250 1712967589.2456
MEM 43895.289062 1712967589.3460
MEM 43927.796875 1712967589.4464
MEM 43971.320312 1712967589.5469
MEM 44116.984375 1712967589.6472
MEM 44162.992188 1712967589.7477
MEM 44289.152344 1712967589.8481
MEM 44073.238281 1712967589.9484
MEM 44070.085938 1712967590.0487
MEM 43696.371094 1712967590.1492
MEM 43815.222656 1712967590.2496
MEM 43785.972656 1712967590.3501
MEM 43964.523438 1712967590.4506
MEM 44019.179688 1712967590.5510
MEM 44204.480469 1712967590.6515
MEM 44109.636719 1712967590.7519
MEM 44297.816406 1712967590.8522
MEM 44051.515625 1712967590.9526
MEM 43806.351562 1712967591.0531
MEM 43775.000000 1712967591.1535
MEM 43893.593750 1712967591.2539
MEM 43931.996094 1712967591.3544
MEM 44121.484375 1712967591.4548
MEM 44130.269531 1712967591.5552
MEM 44165.636719 1712967591.6557
MEM 44314.753906 1712967591.7561
MEM 44048.031250 1712967591.8566
MEM 44046.632812 1712967591.9569
MEM 43753.117188 1712967592.0573
MEM 43874.804688 1712967592.1577
MEM 43926.003906 1712967592.2581
MEM 43965.738281 1712967592.3585
MEM 44086.652344 1712967592.4588
MEM 44103.210938 1712967592.5591
MEM 44147.628906 1712967592.6595
MEM 44263.742188 1712967592.7599
MEM 44039.789062 1712967592.8603
MEM 44026.792969 1712967592.9607
MEM 43715.550781 1712967593.0611
MEM 43691.570312 1712967593.1615
MEM 43109.542969 1712967593.2620
MEM 42871.050781 1712967593.3624
MEM 41308.046875 1712967593.4628
MEM 39585.621094 1712967593.5632
MEM 37793.632812 1712967593.6635
MEM 36066.953125 1712967593.7639
MEM 34276.750000 1712967593.8642
MEM 32524.433594 1712967593.9646
MEM 30953.742188 1712967594.0649
MEM 29471.214844 1712967594.1652
MEM 27686.664062 1712967594.2655
MEM 25963.410156 1712967594.3658
MEM 24229.949219 1712967594.4661
MEM 22577.691406 1712967594.5665
MEM 20817.722656 1712967594.6669
MEM 19045.890625 1712967594.7672
MEM 17406.910156 1712967594.8675
MEM 15799.714844 1712967594.9678
MEM 14107.027344 1712967595.0681
MEM 12499.250000 1712967595.1683
MEM 10863.125000 1712967595.2686
MEM 9274.953125 1712967595.3689
MEM 7634.812500 1712967595.4693
MEM 5951.378906 1712967595.5696
MEM 4320.085938 1712967595.6699
MEM 2678.042969 1712967595.7702
MEM 966.179688 1712967595.8707
MEM 966.246094 1712967595.9710
MEM 966.246094 1712967596.0714
MEM 966.246094 1712967596.1717
MEM 974.324219 1712967596.2720
MEM 0.000000 1712967596.3722
MEM 0.000000 1712967596.4724
