CMDLINE python run_profiling.py
MEM 43857.546875 1712965699.6535
MEM 43737.464844 1712965699.7540
MEM 43860.957031 1712965699.8544
MEM 43910.660156 1712965699.9549
MEM 43962.281250 1712965700.0553
MEM 44091.960938 1712965700.1556
MEM 44132.574219 1712965700.2561
MEM 44065.605469 1712965700.3566
MEM 44314.691406 1712965700.4570
MEM 44017.441406 1712965700.5575
MEM 43856.035156 1712965700.6580
MEM 43680.492188 1712965700.7584
MEM 43230.582031 1712965700.8589
MEM 43079.050781 1712965700.9593
MEM 41980.093750 1712965701.0596
MEM 40243.640625 1712965701.1599
MEM 38609.921875 1712965701.2602
MEM 36852.656250 1712965701.3605
MEM 35138.222656 1712965701.4608
MEM 33394.011719 1712965701.5611
MEM 31876.750000 1712965701.6613
MEM 30275.789062 1712965701.7616
MEM 28555.878906 1712965701.8619
MEM 26857.308594 1712965701.9622
MEM 25013.191406 1712965702.0624
MEM 23305.140625 1712965702.1627
MEM 21620.093750 1712965702.2630
MEM 19924.027344 1712965702.3632
MEM 18281.906250 1712965702.4635
MEM 16718.765625 1712965702.5638
MEM 15127.476562 1712965702.6641
MEM 13519.273438 1712965702.7644
MEM 11820.980469 1712965702.8647
MEM 10140.695312 1712965702.9649
MEM 8367.246094 1712965703.0652
MEM 6746.214844 1712965703.1655
MEM 5220.871094 1712965703.2657
MEM 3411.324219 1712965703.3660
MEM 1769.285156 1712965703.4663
MEM 941.867188 1712965703.5666
MEM 941.867188 1712965703.6670
MEM 941.929688 1712965703.7673
MEM 941.929688 1712965703.8677
MEM 950.507812 1712965703.9680
MEM 0.000000 1712965704.0684
