CMDLINE python run_profiling.py
MEM 69404.765625 1712962036.9198
MEM 69498.148438 1712962037.0201
MEM 69591.660156 1712962037.1206
MEM 69718.511719 1712962037.2209
MEM 69828.789062 1712962037.3213
MEM 69910.773438 1712962037.4216
MEM 69992.757812 1712962037.5219
MEM 70074.484375 1712962037.6222
MEM 70158.273438 1712962037.7226
MEM 70240.515625 1712962037.8229
MEM 70321.210938 1712962037.9233
MEM 69822.328125 1712962038.0236
MEM 68671.449219 1712962038.1239
MEM 67371.742188 1712962038.2243
MEM 66120.316406 1712962038.3246
MEM 64632.687500 1712962038.4249
MEM 63265.656250 1712962038.5253
MEM 61898.164062 1712962038.6256
MEM 60426.671875 1712962038.7260
MEM 59106.718750 1712962038.8264
MEM 57657.148438 1712962038.9268
MEM 56299.308594 1712962039.0271
MEM 54789.937500 1712962039.1274
MEM 53203.019531 1712962039.2278
MEM 51774.085938 1712962039.3281
MEM 50410.636719 1712962039.4284
MEM 48915.277344 1712962039.5287
MEM 47495.023438 1712962039.6291
MEM 47252.644531 1712962039.7294
MEM 47284.742188 1712962039.8297
MEM 47356.667969 1712962039.9302
MEM 47429.621094 1712962040.0305
MEM 47503.093750 1712962040.1308
MEM 47574.503906 1712962040.2311
MEM 47645.917969 1712962040.3314
MEM 47717.324219 1712962040.4317
MEM 47790.023438 1712962040.5321
MEM 47862.210938 1712962040.6324
MEM 47934.648438 1712962040.7327
MEM 48009.152344 1712962040.8331
MEM 48084.167969 1712962040.9334
MEM 48159.964844 1712962041.0337
MEM 48234.468750 1712962041.1340
MEM 48308.484375 1712962041.2343
MEM 48383.597656 1712962041.3346
MEM 48458.101562 1712962041.4349
MEM 48533.898438 1712962041.5352
MEM 48608.148438 1712962041.6355
MEM 48680.820312 1712962041.7358
MEM 48754.035156 1712962041.8361
MEM 48827.765625 1712962041.9365
MEM 48900.699219 1712962042.0369
MEM 48973.394531 1712962042.1372
MEM 49045.062500 1712962042.2376
MEM 49117.246094 1712962042.3379
MEM 49190.460938 1712962042.4382
MEM 49262.644531 1712962042.5385
MEM 49334.300781 1712962042.6388
MEM 49406.226562 1712962042.7392
MEM 49479.441406 1712962042.8395
MEM 49551.367188 1712962042.9398
MEM 49623.296875 1712962043.0402
MEM 49694.964844 1712962043.1405
MEM 49766.375000 1712962043.2409
MEM 49839.589844 1712962043.3412
MEM 49911.000000 1712962043.4416
MEM 49982.667969 1712962043.5420
MEM 50054.593750 1712962043.6424
MEM 50127.039062 1712962043.7427
MEM 50200.000000 1712962043.8430
MEM 50271.929688 1712962043.9434
MEM 50344.890625 1712962044.0437
MEM 50374.800781 1712962044.1440
MEM 50375.535156 1712962044.2443
MEM 50376.285156 1712962044.3445
MEM 50377.312500 1712962044.4448
MEM 50378.343750 1712962044.5451
MEM 50379.375000 1712962044.6454
MEM 50380.664062 1712962044.7457
MEM 50381.695312 1712962044.8460
MEM 50382.726562 1712962044.9462
MEM 50383.757812 1712962045.0466
MEM 50385.046875 1712962045.1469
MEM 50386.078125 1712962045.2472
MEM 50387.367188 1712962045.3474
MEM 50388.398438 1712962045.4477
MEM 50389.429688 1712962045.5480
MEM 50390.718750 1712962045.6482
MEM 50391.750000 1712962045.7485
MEM 49445.226562 1712962045.8488
MEM 48232.976562 1712962045.9492
MEM 47294.386719 1712962046.0495
MEM 47404.730469 1712962046.1498
MEM 47515.332031 1712962046.2501
MEM 47625.675781 1712962046.3504
MEM 47736.277344 1712962046.4507
MEM 47825.773438 1712962046.5511
MEM 47895.121094 1712962046.6514
MEM 47969.371094 1712962046.7517
MEM 48041.558594 1712962046.8520
MEM 48115.035156 1712962046.9523
MEM 48186.964844 1712962047.0527
MEM 48258.378906 1712962047.1531
MEM 48330.566406 1712962047.2534
MEM 48402.753906 1712962047.3539
MEM 48476.488281 1712962047.4542
MEM 48549.191406 1712962047.5545
MEM 48621.894531 1712962047.6548
MEM 48693.824219 1712962047.7551
MEM 48767.558594 1712962047.8553
MEM 48839.488281 1712962047.9556
MEM 48911.417969 1712962048.0559
MEM 48983.347656 1712962048.1562
MEM 49055.019531 1712962048.2565
MEM 49129.269531 1712962048.3568
MEM 49200.941406 1712962048.4570
MEM 49272.613281 1712962048.5573
MEM 49345.574219 1712962048.6577
MEM 49419.824219 1712962048.7581
MEM 49495.105469 1712962048.8585
MEM 49570.644531 1712962048.9588
MEM 49645.148438 1712962049.0591
MEM 49719.398438 1712962049.1594
MEM 49795.195312 1712962049.2597
MEM 49868.671875 1712962049.3600
MEM 49940.343750 1712962049.4603
MEM 50012.015625 1712962049.5606
MEM 50084.199219 1712962049.6609
MEM 50157.675781 1712962049.7613
MEM 50229.863281 1712962049.8616
MEM 50301.792969 1712962049.9619
MEM 50373.980469 1712962050.0623
MEM 50446.425781 1712962050.1626
MEM 50519.386719 1712962050.2629
MEM 50591.574219 1712962050.3632
MEM 50663.761719 1712962050.4635
MEM 50735.691406 1712962050.5638
MEM 50808.906250 1712962050.6641
MEM 50881.093750 1712962050.7645
MEM 50946.578125 1712962050.8648
MEM 50947.648438 1712962050.9651
MEM 50948.937500 1712962051.0654
MEM 50949.968750 1712962051.1657
MEM 50951.000000 1712962051.2660
MEM 50952.289062 1712962051.3663
MEM 50953.320312 1712962051.4666
MEM 50954.609375 1712962051.5669
MEM 50955.640625 1712962051.6672
MEM 50956.671875 1712962051.7675
MEM 50957.703125 1712962051.8677
MEM 50958.992188 1712962051.9680
MEM 50960.023438 1712962052.0683
MEM 50961.054688 1712962052.1687
MEM 50962.343750 1712962052.2690
MEM 50963.375000 1712962052.3693
MEM 50792.523438 1712962052.4696
MEM 49524.976562 1712962052.5699
MEM 48315.613281 1712962052.6703
MEM 47910.847656 1712962052.7706
MEM 48020.675781 1712962052.8709
MEM 48131.277344 1712962052.9712
MEM 48243.167969 1712962053.0715
MEM 48351.191406 1712962053.1718
MEM 48458.210938 1712962053.2722
MEM 48608.515625 1712962053.3725
MEM 48753.921875 1712962053.4728
MEM 48903.453125 1712962053.5731
MEM 49637.042969 1712962053.6734
MEM 51143.074219 1712962053.7737
MEM 52059.585938 1712962053.8741
MEM 53839.523438 1712962053.9744
MEM 54398.378906 1712962054.0748
MEM 51492.226562 1712962054.1752
MEM 51469.632812 1712962054.2757
MEM 51768.000000 1712962054.3761
MEM 51904.011719 1712962054.4765
MEM 52191.175781 1712962054.5769
MEM 52606.046875 1712962054.6773
MEM 52607.105469 1712962054.7777
MEM 52608.519531 1712962054.8781
MEM 52255.820312 1712962054.9785
MEM 51567.960938 1712962055.0790
MEM 50526.980469 1712962055.1793
MEM 49440.011719 1712962055.2796
MEM 48285.726562 1712962055.3800
MEM 47238.691406 1712962055.4803
MEM 46139.750000 1712962055.5806
MEM 45994.109375 1712962055.6810
MEM 46130.195312 1712962055.7815
MEM 46270.378906 1712962055.8819
MEM 46405.488281 1712962055.9824
MEM 46531.320312 1712962056.0827
MEM 45269.691406 1712962056.1830
MEM 44867.242188 1712962056.2834
MEM 44990.722656 1712962056.3837
MEM 45000.500000 1712962056.4841
MEM 44996.703125 1712962056.5844
MEM 44860.699219 1712962056.6848
MEM 44974.093750 1712962056.7852
MEM 45070.863281 1712962056.8856
MEM 44501.390625 1712962056.9859
MEM 44747.460938 1712962057.0863
MEM 44750.261719 1712962057.1868
MEM 44718.652344 1712962057.2874
MEM 44753.531250 1712962057.3878
MEM 45105.609375 1712962057.4883
MEM 45707.199219 1712962057.5887
MEM 45289.695312 1712962057.6891
MEM 44962.589844 1712962057.7895
MEM 45004.957031 1712962057.8900
MEM 45413.328125 1712962057.9904
MEM 45456.847656 1712962058.0908
MEM 45500.585938 1712962058.1913
MEM 45419.757812 1712962058.2917
MEM 45463.289062 1712962058.3921
MEM 45423.554688 1712962058.4926
MEM 45458.019531 1712962058.5930
MEM 45462.093750 1712962058.6934
MEM 45539.109375 1712962058.7939
MEM 45545.648438 1712962058.8943
MEM 45582.894531 1712962058.9948
MEM 45546.269531 1712962059.0953
MEM 45206.953125 1712962059.1957
MEM 45397.214844 1712962059.2960
MEM 45447.593750 1712962059.3964
MEM 45150.257812 1712962059.4969
MEM 44482.289062 1712962059.5973
MEM 44600.425781 1712962059.6976
MEM 44570.789062 1712962059.7981
MEM 44735.359375 1712962059.8986
MEM 44775.347656 1712962059.9990
MEM 44802.992188 1712962060.0993
MEM 44892.796875 1712962060.1998
MEM 44923.851562 1712962060.3003
MEM 44757.105469 1712962060.4007
MEM 44679.546875 1712962060.5012
MEM 44206.140625 1712962060.6017
MEM 43700.812500 1712962060.7020
MEM 43686.644531 1712962060.8023
MEM 43709.128906 1712962060.9028
MEM 43778.218750 1712962061.0032
MEM 43851.949219 1712962061.1035
MEM 43924.386719 1712962061.2039
MEM 43998.375000 1712962061.3042
MEM 44070.816406 1712962061.4045
MEM 44143.515625 1712962061.5048
MEM 44215.699219 1712962061.6052
MEM 44287.363281 1712962061.7055
MEM 44361.351562 1712962061.8058
MEM 44432.761719 1712962061.9061
MEM 44503.914062 1712962062.0065
MEM 44574.550781 1712962062.1068
MEM 44645.703125 1712962062.2071
MEM 44719.691406 1712962062.3074
MEM 44790.328125 1712962062.4078
MEM 44863.546875 1712962062.5081
MEM 44934.179688 1712962062.6084
MEM 45008.425781 1712962062.7088
MEM 45080.554688 1712962062.8091
MEM 45152.941406 1712962062.9094
MEM 45225.332031 1712962063.0097
MEM 45297.765625 1712962063.1100
MEM 45370.105469 1712962063.2103
MEM 45441.257812 1712962063.3106
MEM 45512.410156 1712962063.4109
MEM 45584.550781 1712962063.5112
MEM 45655.960938 1712962063.6115
MEM 45727.113281 1712962063.7118
MEM 45798.007812 1712962063.8121
MEM 45869.933594 1712962063.9124
MEM 45941.074219 1712962064.0127
MEM 46011.960938 1712962064.1130
MEM 46084.660156 1712962064.2133
MEM 46157.800781 1712962064.3136
MEM 46230.242188 1712962064.4139
MEM 46302.933594 1712962064.5142
MEM 46375.878906 1712962064.6144
MEM 46448.539062 1712962064.7147
MEM 46521.746094 1712962064.8150
MEM 46594.953125 1712962064.9153
MEM 46667.882812 1712962065.0156
MEM 46739.179688 1712962065.1159
MEM 46807.707031 1712962065.2162
MEM 46808.546875 1712962065.3165
MEM 46809.835938 1712962065.4168
MEM 46810.867188 1712962065.5171
MEM 46811.898438 1712962065.6174
MEM 46813.187500 1712962065.7177
MEM 46814.218750 1712962065.8180
MEM 46815.250000 1712962065.9183
MEM 46816.281250 1712962066.0186
MEM 46817.570312 1712962066.1189
MEM 46818.601562 1712962066.2192
MEM 46819.632812 1712962066.3195
MEM 46820.664062 1712962066.4198
MEM 46821.953125 1712962066.5200
MEM 46822.984375 1712962066.6203
MEM 46824.015625 1712962066.7206
MEM 46825.046875 1712962066.8210
MEM 45955.554688 1712962066.9213
MEM 45007.179688 1712962067.0216
MEM 44030.539062 1712962067.1219
MEM 43749.097656 1712962067.2223
MEM 43857.894531 1712962067.3226
MEM 43966.691406 1712962067.4229
MEM 44075.230469 1712962067.5233
MEM 44186.089844 1712962067.6237
MEM 44254.355469 1712962067.7240
MEM 44325.765625 1712962067.8243
MEM 44396.664062 1712962067.9246
MEM 44466.789062 1712962068.0249
MEM 44537.171875 1712962068.1252
MEM 44609.101562 1712962068.2255
MEM 44679.222656 1712962068.3258
MEM 44749.605469 1712962068.4261
MEM 44821.277344 1712962068.5264
MEM 44893.207031 1712962068.6267
MEM 44964.097656 1712962068.7270
MEM 45035.253906 1712962068.8273
MEM 45107.957031 1712962068.9276
MEM 45179.113281 1712962069.0279
MEM 45249.496094 1712962069.1282
MEM 45320.136719 1712962069.2285
MEM 45392.324219 1712962069.3288
MEM 45462.191406 1712962069.4291
MEM 45533.347656 1712962069.5294
MEM 45605.792969 1712962069.6297
MEM 45676.175781 1712962069.7300
MEM 45746.816406 1712962069.8304
MEM 45817.457031 1712962069.9308
MEM 45889.902344 1712962070.0312
MEM 45961.316406 1712962070.1316
MEM 46032.472656 1712962070.2320
MEM 46105.691406 1712962070.3323
MEM 46177.105469 1712962070.4327
MEM 46248.003906 1712962070.5331
MEM 46318.902344 1712962070.6335
MEM 46391.347656 1712962070.7338
MEM 46462.761719 1712962070.8342
MEM 46534.433594 1712962070.9345
MEM 46607.394531 1712962071.0348
MEM 46679.324219 1712962071.1352
MEM 46750.222656 1712962071.2355
MEM 46820.605469 1712962071.3359
MEM 46892.792969 1712962071.4362
MEM 46963.949219 1712962071.5367
MEM 47034.843750 1712962071.6371
MEM 47107.804688 1712962071.7374
MEM 47179.218750 1712962071.8377
MEM 47249.859375 1712962071.9380
MEM 47319.984375 1712962072.0383
MEM 47354.527344 1712962072.1386
MEM 47355.558594 1712962072.2390
MEM 47356.589844 1712962072.3392
MEM 47357.878906 1712962072.4396
MEM 47358.910156 1712962072.5399
MEM 47359.941406 1712962072.6403
MEM 47360.972656 1712962072.7407
MEM 47362.003906 1712962072.8410
MEM 47363.292969 1712962072.9413
MEM 47364.324219 1712962073.0417
MEM 47365.355469 1712962073.1420
MEM 47366.644531 1712962073.2423
MEM 47367.675781 1712962073.3426
MEM 47368.707031 1712962073.4429
MEM 47369.738281 1712962073.5432
MEM 47371.027344 1712962073.6435
MEM 47182.488281 1712962073.7438
MEM 46273.300781 1712962073.8442
MEM 45369.902344 1712962073.9445
MEM 44466.925781 1712962074.0448
MEM 44337.285156 1712962074.1451
MEM 44445.566406 1712962074.2455
MEM 44554.105469 1712962074.3459
MEM 44664.707031 1712962074.4462
MEM 44772.214844 1712962074.5465
MEM 44881.101562 1712962074.6469
MEM 45028.570312 1712962074.7472
MEM 45179.132812 1712962074.8476
MEM 45323.507812 1712962074.9479
MEM 45779.253906 1712962075.0484
MEM 47382.730469 1712962075.1487
MEM 48241.308594 1712962075.2492
MEM 49240.332031 1712962075.3496
MEM 51030.582031 1712962075.4499
MEM 51068.980469 1712962075.5503
MEM 51327.171875 1712962075.6507
MEM 51633.769531 1712962075.7511
MEM 51735.488281 1712962075.8515
MEM 52053.984375 1712962075.9519
MEM 52447.273438 1712962076.0523
MEM 52372.910156 1712962076.1565
MEM 52374.308594 1712962076.2569
MEM 52209.015625 1712962076.3575
MEM 51022.746094 1712962076.4580
MEM 50011.546875 1712962076.5583
MEM 48916.535156 1712962076.6586
MEM 47795.980469 1712962076.7590
MEM 46683.246094 1712962076.8592
MEM 45726.101562 1712962076.9597
MEM 45882.257812 1712962077.0602
MEM 46036.246094 1712962077.1606
MEM 46177.382812 1712962077.2610
MEM 46330.070312 1712962077.3614
MEM 46083.410156 1712962077.4618
MEM 44857.199219 1712962077.5621
MEM 44885.980469 1712962077.6624
MEM 44963.613281 1712962077.7628
MEM 44955.820312 1712962077.8631
MEM 44878.601562 1712962077.9635
MEM 44871.320312 1712962078.0638
MEM 44979.863281 1712962078.1641
MEM 44736.343750 1712962078.2645
MEM 44605.878906 1712962078.3648
MEM 44731.941406 1712962078.4653
MEM 44650.285156 1712962078.5657
MEM 44749.679688 1712962078.6661
MEM 44798.085938 1712962078.7666
MEM 45344.621094 1712962078.8670
MEM 45602.031250 1712962078.9674
MEM 45171.449219 1712962079.0678
MEM 44944.613281 1712962079.1682
MEM 45065.464844 1712962079.2687
MEM 45359.617188 1712962079.3690
MEM 45465.062500 1712962079.4694
MEM 45529.671875 1712962079.5698
MEM 45428.425781 1712962079.6701
MEM 45498.250000 1712962079.7706
MEM 45464.269531 1712962079.8710
MEM 45514.812500 1712962079.9713
MEM 45511.769531 1712962080.0718
MEM 45571.609375 1712962080.1722
MEM 45600.425781 1712962080.2726
MEM 45641.632812 1712962080.3731
MEM 45641.535156 1712962080.4735
MEM 45426.718750 1712962080.5738
MEM 45337.718750 1712962080.6742
MEM 45507.394531 1712962080.7745
MEM 45530.382812 1712962080.8748
MEM 45154.093750 1712962080.9753
MEM 44518.136719 1712962081.0757
MEM 44565.187500 1712962081.1761
MEM 44615.718750 1712962081.2765
MEM 44653.390625 1712962081.3768
MEM 44745.515625 1712962081.4773
MEM 44848.386719 1712962081.5777
MEM 44872.164062 1712962081.6781
MEM 44912.414062 1712962081.7786
MEM 45056.367188 1712962081.8790
MEM 44768.511719 1712962081.9795
MEM 44694.148438 1712962082.0799
MEM 44357.882812 1712962082.1804
MEM 44478.281250 1712962082.2808
MEM 44466.320312 1712962082.3814
MEM 44572.949219 1712962082.4818
MEM 44683.550781 1712962082.5823
MEM 44707.843750 1712962082.6827
MEM 44753.144531 1712962082.7832
MEM 44841.675781 1712962082.8838
MEM 44623.167969 1712962082.9843
MEM 44613.480469 1712962083.0845
MEM 44127.050781 1712962083.1850
MEM 43545.832031 1712962083.2854
MEM 43556.949219 1712962083.3857
MEM 43556.972656 1712962083.4861
MEM 43554.949219 1712962083.5864
MEM 43604.351562 1712962083.6867
MEM 43668.523438 1712962083.7871
MEM 43731.339844 1712962083.8874
MEM 43793.558594 1712962083.9877
MEM 43857.664062 1712962084.0880
MEM 43921.296875 1712962084.1882
MEM 43984.753906 1712962084.2886
MEM 44047.316406 1712962084.3889
MEM 44111.652344 1712962084.4892
MEM 44175.960938 1712962084.5896
MEM 44240.742188 1712962084.6899
MEM 44305.535156 1712962084.7902
MEM 44369.312500 1712962084.8905
MEM 44433.167969 1712962084.9908
MEM 44496.871094 1712962085.0912
MEM 44560.472656 1712962085.1915
MEM 44624.550781 1712962085.2918
MEM 44688.625000 1712962085.3922
MEM 44752.250000 1712962085.4925
MEM 44815.675781 1712962085.5928
MEM 44879.917969 1712962085.6932
MEM 44942.792969 1712962085.7935
MEM 45006.429688 1712962085.8938
MEM 45069.796875 1712962085.9942
MEM 45132.601562 1712962086.0945
MEM 45196.527344 1712962086.1949
MEM 45259.472656 1712962086.2952
MEM 45322.441406 1712962086.3955
MEM 45384.382812 1712962086.4959
MEM 45448.000000 1712962086.5962
MEM 45509.039062 1712962086.6965
MEM 45572.160156 1712962086.7969
MEM 45633.187500 1712962086.8972
MEM 45696.464844 1712962086.9975
MEM 45758.527344 1712962087.0978
MEM 45820.859375 1712962087.1982
MEM 45884.718750 1712962087.2985
MEM 45951.035156 1712962087.3989
MEM 46020.410156 1712962087.4992
MEM 46088.570312 1712962087.5996
MEM 46157.863281 1712962087.6999
MEM 46228.046875 1712962087.8003
MEM 46297.898438 1712962087.9006
MEM 46367.960938 1712962088.0010
MEM 46437.664062 1712962088.1014
MEM 46507.644531 1712962088.2017
MEM 46576.804688 1712962088.3021
MEM 46646.062500 1712962088.4024
MEM 46664.773438 1712962088.5027
MEM 46666.062500 1712962088.6030
MEM 46667.093750 1712962088.7033
MEM 46668.125000 1712962088.8036
MEM 46669.414062 1712962088.9039
MEM 46670.445312 1712962089.0042
MEM 46671.476562 1712962089.1045
MEM 46672.507812 1712962089.2048
MEM 46673.796875 1712962089.3051
MEM 46674.828125 1712962089.4054
MEM 46675.859375 1712962089.5057
MEM 46676.890625 1712962089.6060
MEM 46678.179688 1712962089.7063
MEM 46679.210938 1712962089.8066
MEM 46680.242188 1712962089.9069
MEM 46681.531250 1712962090.0072
MEM 46265.429688 1712962090.1076
MEM 45426.140625 1712962090.2080
MEM 44447.054688 1712962090.3084
MEM 43609.242188 1712962090.4088
MEM 43661.707031 1712962090.5091
MEM 43771.019531 1712962090.6096
MEM 43880.589844 1712962090.7099
MEM 43986.808594 1712962090.8103
MEM 44091.996094 1712962090.9107
MEM 44152.851562 1712962091.0111
MEM 44226.070312 1712962091.1115
MEM 44299.027344 1712962091.2119
MEM 44371.730469 1712962091.3124
MEM 44445.464844 1712962091.4127
MEM 44512.042969 1712962091.5131
MEM 44580.527344 1712962091.6135
MEM 44650.082031 1712962091.7139
MEM 44719.894531 1712962091.8143
MEM 44785.972656 1712962091.9147
MEM 44855.351562 1712962092.0151
MEM 44924.773438 1712962092.1155
MEM 44994.101562 1712962092.2159
MEM 45063.253906 1712962092.3163
MEM 45132.089844 1712962092.4167
MEM 45200.730469 1712962092.5171
MEM 45269.167969 1712962092.6174
MEM 45337.992188 1712962092.7178
MEM 45406.582031 1712962092.8182
MEM 45475.449219 1712962092.9186
MEM 45544.308594 1712962093.0190
MEM 45613.023438 1712962093.1195
MEM 45682.195312 1712962093.2198
MEM 45751.437500 1712962093.3202
MEM 45819.371094 1712962093.4206
MEM 45888.214844 1712962093.5210
MEM 45957.140625 1712962093.6214
MEM 46025.757812 1712962093.7218
MEM 46094.390625 1712962093.8221
MEM 46162.125000 1712962093.9225
MEM 46230.734375 1712962094.0228
MEM 46299.277344 1712962094.1231
MEM 46367.312500 1712962094.2235
MEM 46436.222656 1712962094.3239
