CMDLINE python run_profiling.py
MEM 24940.273438 1712967395.8888
MEM 25396.371094 1712967395.9893
MEM 25313.855469 1712967396.0897
MEM 24825.417969 1712967396.1902
MEM 25881.699219 1712967396.2906
MEM 27647.265625 1712967396.3910
MEM 29614.117188 1712967396.4913
MEM 31570.437500 1712967396.5917
MEM 33523.089844 1712967396.6920
MEM 35162.894531 1712967396.7924
MEM 35588.398438 1712967396.8927
MEM 35891.929688 1712967396.9931
MEM 36066.191406 1712967397.0934
MEM 35507.820312 1712967397.1938
MEM 34934.757812 1712967397.2942
MEM 35703.257812 1712967397.3946
MEM 36027.671875 1712967397.4949
MEM 35930.859375 1712967397.5954
MEM 35625.390625 1712967397.6958
MEM 35127.835938 1712967397.7961
MEM 34717.621094 1712967397.8964
MEM 34323.457031 1712967397.9968
MEM 33783.929688 1712967398.0973
MEM 33401.722656 1712967398.1976
MEM 32942.769531 1712967398.2979
MEM 32407.226562 1712967398.3981
MEM 32093.925781 1712967398.4984
MEM 31580.359375 1712967398.5987
MEM 31204.214844 1712967398.6990
MEM 30745.449219 1712967398.7993
MEM 30210.792969 1712967398.8996
MEM 29772.164062 1712967399.0000
MEM 29394.230469 1712967399.1003
MEM 29109.953125 1712967399.2005
MEM 28806.507812 1712967399.3009
MEM 28429.351562 1712967399.4012
MEM 27925.675781 1712967399.5016
MEM 27923.667969 1712967399.6020
MEM 27918.671875 1712967399.7024
MEM 27912.851562 1712967399.8027
MEM 27545.875000 1712967399.9030
MEM 27027.617188 1712967400.0033
MEM 26579.789062 1712967400.1036
MEM 26377.101562 1712967400.2039
MEM 27233.222656 1712967400.3043
MEM 26630.816406 1712967400.4045
MEM 26435.437500 1712967400.5048
MEM 27108.585938 1712967400.6051
MEM 28309.480469 1712967400.7054
MEM 29965.574219 1712967400.8058
MEM 31628.878906 1712967400.9061
MEM 33277.289062 1712967401.0065
MEM 34931.058594 1712967401.1068
MEM 36503.660156 1712967401.2072
MEM 38011.398438 1712967401.3075
MEM 39509.980469 1712967401.4079
MEM 41020.000000 1712967401.5082
MEM 42533.980469 1712967401.6085
MEM 44037.343750 1712967401.7089
MEM 44637.523438 1712967401.8094
MEM 45807.917969 1712967401.9098
MEM 46751.972656 1712967402.0103
MEM 47201.339844 1712967402.1108
MEM 47520.769531 1712967402.2111
MEM 47840.714844 1712967402.3114
MEM 48144.675781 1712967402.4117
MEM 48351.214844 1712967402.5121
MEM 48442.386719 1712967402.6124
MEM 48529.550781 1712967402.7127
MEM 48591.425781 1712967402.8131
MEM 48652.785156 1712967402.9135
MEM 47951.937500 1712967403.0137
MEM 47514.847656 1712967403.1140
MEM 47658.191406 1712967403.2145
MEM 47801.277344 1712967403.3149
MEM 47941.785156 1712967403.4152
MEM 48077.910156 1712967403.5157
MEM 48221.253906 1712967403.6160
MEM 48372.332031 1712967403.7164
MEM 48524.699219 1712967403.8167
MEM 48637.105469 1712967403.9173
MEM 48697.550781 1712967404.0177
MEM 48826.714844 1712967404.1181
MEM 48952.785156 1712967404.2184
MEM 49081.433594 1712967404.3187
MEM 49210.339844 1712967404.4190
MEM 48140.656250 1712967404.5193
MEM 49475.492188 1712967404.6197
MEM 51279.148438 1712967404.7202
MEM 53081.515625 1712967404.8208
MEM 54878.210938 1712967404.9213
MEM 56679.804688 1712967405.0218
MEM 58481.398438 1712967405.1223
MEM 60272.679688 1712967405.2228
MEM 62066.539062 1712967405.3231
MEM 63858.078125 1712967405.4235
MEM 65592.640625 1712967405.5239
MEM 67074.546875 1712967405.6244
MEM 68012.726562 1712967405.7249
MEM 68720.937500 1712967405.8253
MEM 69310.296875 1712967405.9258
MEM 69868.976562 1712967406.0262
MEM 70214.960938 1712967406.1267
MEM 70391.304688 1712967406.2272
MEM 70518.664062 1712967406.3276
MEM 69731.183594 1712967406.4279
MEM 68336.734375 1712967406.5284
MEM 67145.140625 1712967406.6288
MEM 65679.433594 1712967406.7291
MEM 64171.140625 1712967406.8294
MEM 62720.968750 1712967406.9298
MEM 61341.808594 1712967407.0302
MEM 59870.316406 1712967407.1306
MEM 58458.621094 1712967407.2310
MEM 57100.777344 1712967407.3314
MEM 55705.054688 1712967407.4319
MEM 54271.449219 1712967407.5323
MEM 52689.203125 1712967407.6327
MEM 51248.101562 1712967407.7332
MEM 49698.667969 1712967407.8336
MEM 48058.175781 1712967407.9340
MEM 47431.761719 1712967408.0344
MEM 47443.636719 1712967408.1347
MEM 47500.355469 1712967408.2351
MEM 47574.347656 1712967408.3354
MEM 47648.082031 1712967408.4358
MEM 47721.816406 1712967408.5362
MEM 47794.261719 1712967408.6365
MEM 47867.738281 1712967408.7369
MEM 47941.472656 1712967408.8373
MEM 48014.691406 1712967408.9376
MEM 48087.652344 1712967409.0380
MEM 48160.613281 1712967409.1384
MEM 48233.832031 1712967409.2387
MEM 48306.535156 1712967409.3390
MEM 48380.527344 1712967409.4394
MEM 48454.261719 1712967409.5397
MEM 48527.996094 1712967409.6400
MEM 48601.988281 1712967409.7403
MEM 48675.722656 1712967409.8407
MEM 48749.972656 1712967409.9410
MEM 48822.417969 1712967410.0413
MEM 48896.410156 1712967410.1417
MEM 48970.660156 1712967410.2420
MEM 49044.910156 1712967410.3424
MEM 49118.902344 1712967410.4427
MEM 49192.378906 1712967410.5431
MEM 49266.113281 1712967410.6434
MEM 49339.847656 1712967410.7438
MEM 49412.292969 1712967410.8441
MEM 49486.027344 1712967410.9445
MEM 49559.761719 1712967411.0448
MEM 49633.238281 1712967411.1451
MEM 49706.972656 1712967411.2453
MEM 49780.964844 1712967411.3456
MEM 49854.957031 1712967411.4459
MEM 49927.144531 1712967411.5463
MEM 50000.878906 1712967411.6467
MEM 50074.613281 1712967411.7471
MEM 50148.347656 1712967411.8474
MEM 50222.082031 1712967411.9477
MEM 50296.074219 1712967412.0480
MEM 50369.808594 1712967412.1484
MEM 50441.996094 1712967412.2487
MEM 50515.730469 1712967412.3492
MEM 50554.433594 1712967412.4496
MEM 50555.464844 1712967412.5500
MEM 50556.496094 1712967412.6503
MEM 50557.269531 1712967412.7506
MEM 50558.300781 1712967412.8509
MEM 50559.332031 1712967412.9512
MEM 50560.105469 1712967413.0515
MEM 50561.136719 1712967413.1518
MEM 50562.167969 1712967413.2521
MEM 50562.941406 1712967413.3524
MEM 50563.972656 1712967413.4527
MEM 50565.003906 1712967413.5530
MEM 50565.777344 1712967413.6533
MEM 50566.808594 1712967413.7536
MEM 50567.839844 1712967413.8540
MEM 50568.613281 1712967413.9543
MEM 50569.644531 1712967414.0546
MEM 50570.675781 1712967414.1550
MEM 50571.449219 1712967414.2553
MEM 49778.101562 1712967414.3557
MEM 48602.183594 1712967414.4561
MEM 47457.628906 1712967414.5564
MEM 47568.488281 1712967414.6568
MEM 47679.347656 1712967414.7572
MEM 47789.949219 1712967414.8576
MEM 47899.261719 1712967414.9580
MEM 48010.121094 1712967415.0583
MEM 48063.781250 1712967415.1587
MEM 48138.031250 1712967415.2591
MEM 48212.023438 1712967415.3594
MEM 48285.757812 1712967415.4598
MEM 48359.492188 1712967415.5601
MEM 48432.968750 1712967415.6605
MEM 48506.445312 1712967415.7609
MEM 48580.695312 1712967415.8613
MEM 48654.687500 1712967415.9617
MEM 48728.679688 1712967416.0620
MEM 48802.414062 1712967416.1623
MEM 48876.664062 1712967416.2627
MEM 48950.398438 1712967416.3631
MEM 49022.585938 1712967416.4636
MEM 49096.062500 1712967416.5640
MEM 49170.054688 1712967416.6644
MEM 49243.531250 1712967416.7648
MEM 49317.781250 1712967416.8651
MEM 49391.257812 1712967416.9655
MEM 49464.992188 1712967417.0660
MEM 49537.953125 1712967417.1663
MEM 49612.203125 1712967417.2667
MEM 49686.195312 1712967417.3671
MEM 49759.929688 1712967417.4674
MEM 49833.921875 1712967417.5678
MEM 49907.914062 1712967417.6682
MEM 49981.648438 1712967417.7686
MEM 50054.093750 1712967417.8689
MEM 50127.828125 1712967417.9692
MEM 50201.562500 1712967418.0695
MEM 50275.296875 1712967418.1698
MEM 50349.289062 1712967418.2701
MEM 50423.539062 1712967418.3704
MEM 50496.757812 1712967418.4708
MEM 50570.234375 1712967418.5713
MEM 50642.937500 1712967418.6716
MEM 50717.187500 1712967418.7719
MEM 50791.695312 1712967418.8723
MEM 50865.429688 1712967418.9726
MEM 50938.906250 1712967419.0730
MEM 51013.156250 1712967419.1733
MEM 51087.664062 1712967419.2738
MEM 51126.902344 1712967419.3741
MEM 51127.933594 1712967419.4744
MEM 51128.964844 1712967419.5748
MEM 51129.996094 1712967419.6751
MEM 51130.769531 1712967419.7754
MEM 51131.800781 1712967419.8758
MEM 51132.832031 1712967419.9761
MEM 51133.863281 1712967420.0764
MEM 51134.636719 1712967420.1768
MEM 51135.667969 1712967420.2771
MEM 51136.699219 1712967420.3774
MEM 51137.730469 1712967420.4779
MEM 51138.503906 1712967420.5783
MEM 51139.535156 1712967420.6786
MEM 51140.566406 1712967420.7790
MEM 51141.339844 1712967420.8794
MEM 51142.371094 1712967420.9798
MEM 51143.402344 1712967421.0801
MEM 51144.433594 1712967421.1805
MEM 50008.058594 1712967421.2809
MEM 48767.699219 1712967421.3813
MEM 48065.082031 1712967421.4817
MEM 48175.683594 1712967421.5821
MEM 48286.800781 1712967421.6826
MEM 48397.144531 1712967421.7830
MEM 48508.003906 1712967421.8835
MEM 48607.226562 1712967421.9839
MEM 48757.789062 1712967422.0843
MEM 48906.031250 1712967422.1848
MEM 49056.078125 1712967422.2852
MEM 49553.710938 1712967422.3855
MEM 51400.421875 1712967422.4860
MEM 52451.519531 1712967422.5863
MEM 54335.355469 1712967422.6867
MEM 53837.781250 1712967422.7870
MEM 51698.968750 1712967422.8875
MEM 51739.167969 1712967422.9879
MEM 51884.296875 1712967423.0883
MEM 51989.207031 1712967423.1887
MEM 52375.789062 1712967423.2891
MEM 52689.808594 1712967423.3894
MEM 52829.171875 1712967423.4898
MEM 52675.742188 1712967423.5902
MEM 52372.921875 1712967423.6906
MEM 52343.960938 1712967423.7910
MEM 51547.339844 1712967423.8915
MEM 50345.390625 1712967423.9918
MEM 49163.054688 1712967424.0921
MEM 48072.328125 1712967424.1924
MEM 47076.964844 1712967424.2926
MEM 46043.714844 1712967424.3929
MEM 46100.929688 1712967424.4933
MEM 46215.550781 1712967424.5938
MEM 46336.246094 1712967424.6942
MEM 46485.246094 1712967424.7947
MEM 46829.632812 1712967424.8951
MEM 46364.988281 1712967424.9955
MEM 45175.757812 1712967425.0958
MEM 44984.289062 1712967425.1961
MEM 45093.398438 1712967425.2965
MEM 45088.617188 1712967425.3969
MEM 45078.457031 1712967425.4972
MEM 44947.351562 1712967425.5977
MEM 45061.730469 1712967425.6981
MEM 45010.476562 1712967425.7986
MEM 44631.421875 1712967425.8990
MEM 44815.683594 1712967425.9994
MEM 44798.203125 1712967426.0999
MEM 44796.218750 1712967426.2004
MEM 44808.832031 1712967426.3008
MEM 44925.089844 1712967426.4013
MEM 45727.113281 1712967426.5017
MEM 45452.519531 1712967426.6022
MEM 45001.433594 1712967426.7025
MEM 44992.589844 1712967426.8028
MEM 45115.035156 1712967426.9033
MEM 45409.855469 1712967427.0037
MEM 45516.390625 1712967427.1041
MEM 45554.066406 1712967427.2046
MEM 45442.929688 1712967427.3051
MEM 45453.679688 1712967427.4055
MEM 45476.003906 1712967427.5060
MEM 45492.792969 1712967427.6064
MEM 45482.566406 1712967427.7069
MEM 45560.683594 1712967427.8074
MEM 45549.855469 1712967427.9078
MEM 45586.226562 1712967428.0083
MEM 45607.191406 1712967428.1088
MEM 45222.031250 1712967428.2093
MEM 45357.800781 1712967428.3097
MEM 45481.089844 1712967428.4101
MEM 45489.550781 1712967428.5106
MEM 45318.398438 1712967428.6111
MEM 44459.921875 1712967428.7115
MEM 44537.152344 1712967428.8119
MEM 44542.570312 1712967428.9123
MEM 44680.199219 1712967429.0127
MEM 44797.160156 1712967429.1132
MEM 44938.570312 1712967429.2137
MEM 44788.796875 1712967429.3143
MEM 45052.539062 1712967429.4147
MEM 44733.750000 1712967429.5152
MEM 44319.324219 1712967429.6156
MEM 44416.269531 1712967429.7160
MEM 44416.343750 1712967429.8164
MEM 44560.214844 1712967429.9168
MEM 44573.863281 1712967430.0173
MEM 44785.867188 1712967430.1182
MEM 44643.425781 1712967430.2187
MEM 44917.738281 1712967430.3190
MEM 44577.292969 1712967430.4194
MEM 44470.304688 1712967430.5199
MEM 44143.781250 1712967430.6204
MEM 44260.312500 1712967430.7208
MEM 44224.703125 1712967430.8213
MEM 44399.507812 1712967430.9218
MEM 44431.558594 1712967431.0223
MEM 44598.011719 1712967431.1228
MEM 44546.265625 1712967431.2232
MEM 44615.738281 1712967431.3236
MEM 44405.613281 1712967431.4240
MEM 43982.925781 1712967431.5244
MEM 44053.140625 1712967431.6249
MEM 44060.515625 1712967431.7253
MEM 44208.960938 1712967431.8258
MEM 44226.281250 1712967431.9263
MEM 44439.199219 1712967432.0272
MEM 44305.039062 1712967432.1277
MEM 44556.406250 1712967432.2281
MEM 44238.601562 1712967432.3285
MEM 44107.589844 1712967432.4288
MEM 43841.269531 1712967432.5293
MEM 43963.718750 1712967432.6297
MEM 43971.816406 1712967432.7302
MEM 44035.000000 1712967432.8308
MEM 44167.621094 1712967432.9313
MEM 44214.085938 1712967433.0317
MEM 44297.964844 1712967433.1321
MEM 44118.773438 1712967433.2324
MEM 44117.250000 1712967433.3328
MEM 43697.785156 1712967433.4333
MEM 43782.968750 1712967433.5337
MEM 43895.707031 1712967433.6341
MEM 43927.468750 1712967433.7346
MEM 44097.480469 1712967433.8350
MEM 44095.929688 1712967433.9355
MEM 44135.359375 1712967434.0360
MEM 44272.058594 1712967434.1365
MEM 44040.984375 1712967434.2370
MEM 44040.984375 1712967434.3373
MEM 43651.554688 1712967434.4377
MEM 43763.058594 1712967434.5382
MEM 43758.468750 1712967434.6387
MEM 43929.960938 1712967434.7392
MEM 43998.046875 1712967434.8397
MEM 44202.621094 1712967434.9403
MEM 44071.570312 1712967435.0408
MEM 44322.679688 1712967435.1412
MEM 44035.054688 1712967435.2416
MEM 43992.253906 1712967435.3420
MEM 43705.671875 1712967435.4425
MEM 43827.875000 1712967435.5428
MEM 43779.679688 1712967435.6433
MEM 43912.628906 1712967435.7438
MEM 44061.261719 1712967435.8443
MEM 44136.875000 1712967435.9448
MEM 44179.828125 1712967436.0452
MEM 44074.464844 1712967436.1455
MEM 44039.859375 1712967436.2459
MEM 43688.687500 1712967436.3464
MEM 43804.429688 1712967436.4468
MEM 43799.464844 1712967436.5473
MEM 43971.890625 1712967436.6478
MEM 44014.355469 1712967436.7482
MEM 44037.355469 1712967436.8486
MEM 44169.917969 1712967436.9490
MEM 44149.949219 1712967437.0495
MEM 44116.863281 1712967437.1499
MEM 44042.230469 1712967437.2503
MEM 43834.144531 1712967437.3507
MEM 43705.488281 1712967437.4512
MEM 43456.597656 1712967437.5516
MEM 43108.105469 1712967437.6520
MEM 42936.625000 1712967437.7523
MEM 41337.273438 1712967437.8526
MEM 39584.953125 1712967437.9530
MEM 37810.617188 1712967438.0533
MEM 36058.296875 1712967438.1536
MEM 34305.964844 1712967438.2539
MEM 32553.644531 1712967438.3542
MEM 30855.070312 1712967438.4545
MEM 29091.980469 1712967438.5547
MEM 27432.003906 1712967438.6550
MEM 25572.882812 1712967438.7553
MEM 23712.953125 1712967438.8556
MEM 22097.062500 1712967438.9559
MEM 20316.585938 1712967439.0562
MEM 18642.433594 1712967439.1565
MEM 16987.234375 1712967439.2567
MEM 15304.664062 1712967439.3570
MEM 13741.441406 1712967439.4572
MEM 12084.457031 1712967439.5574
MEM 10479.429688 1712967439.6576
MEM 8878.324219 1712967439.7579
MEM 7163.402344 1712967439.8582
MEM 5559.414062 1712967439.9584
MEM 3932.214844 1712967440.0587
MEM 2187.546875 1712967440.1589
MEM 961.445312 1712967440.2591
MEM 961.445312 1712967440.3595
MEM 961.445312 1712967440.4598
MEM 961.238281 1712967440.5601
MEM 969.503906 1712967440.6604
MEM 0.000000 1712967440.7606
