CMDLINE python run_profiling.py
MEM 35628.203125 1712963558.4607
MEM 35822.703125 1712963558.5611
MEM 35872.960938 1712963558.6615
MEM 35153.910156 1712963558.7619
MEM 34765.312500 1712963558.8623
MEM 35577.207031 1712963558.9626
MEM 35863.296875 1712963559.0630
MEM 35746.945312 1712963559.1634
MEM 35331.882812 1712963559.2638
MEM 34951.222656 1712963559.3641
MEM 34424.375000 1712963559.4643
MEM 33858.718750 1712963559.5646
MEM 33475.230469 1712963559.6649
MEM 33051.535156 1712963559.7652
MEM 32524.527344 1712963559.8655
MEM 32232.906250 1712963559.9658
MEM 31721.953125 1712963560.0661
MEM 31374.402344 1712963560.1664
MEM 30799.910156 1712963560.2667
MEM 30371.035156 1712963560.3679
MEM 29959.496094 1712963560.4682
MEM 29959.496094 1712963560.5685
MEM 29957.972656 1712963560.6688
MEM 29952.132812 1712963560.7691
MEM 29480.449219 1712963560.8694
MEM 29110.152344 1712963560.9697
MEM 28826.613281 1712963561.0700
MEM 28201.542969 1712963561.1702
MEM 27799.703125 1712963561.2705
MEM 27295.605469 1712963561.3708
MEM 26978.535156 1712963561.4711
MEM 26973.515625 1712963561.5714
MEM 26971.507812 1712963561.6717
MEM 26892.730469 1712963561.7719
MEM 26347.894531 1712963561.8722
MEM 26042.945312 1712963561.9725
MEM 26040.824219 1712963562.0728
MEM 26034.101562 1712963562.1731
MEM 25992.203125 1712963562.2734
MEM 26972.882812 1712963562.3737
MEM 25803.699219 1712963562.4739
MEM 26329.527344 1712963562.5741
MEM 27073.308594 1712963562.6747
MEM 28536.675781 1712963562.7752
MEM 30165.042969 1712963562.8757
MEM 31774.695312 1712963562.9762
MEM 33375.859375 1712963563.0767
MEM 34966.640625 1712963563.1772
MEM 36482.742188 1712963563.2777
MEM 37956.777344 1712963563.3781
MEM 39432.660156 1712963563.4784
MEM 40913.539062 1712963563.5788
MEM 42368.398438 1712963563.6792
MEM 43784.289062 1712963563.7797
MEM 44350.160156 1712963563.8801
MEM 45539.957031 1712963563.9806
MEM 46401.875000 1712963564.0810
MEM 46849.406250 1712963564.1814
MEM 47171.671875 1712963564.2819
MEM 47493.679688 1712963564.3821
MEM 47778.304688 1712963564.4826
MEM 48002.343750 1712963564.5830
MEM 48102.117188 1712963564.6833
MEM 48178.429688 1712963564.7836
MEM 48240.304688 1712963564.8839
MEM 48275.289062 1712963564.9842
MEM 47488.863281 1712963565.0846
MEM 47168.656250 1712963565.1849
MEM 47310.195312 1712963565.2852
MEM 47451.734375 1712963565.3855
MEM 47593.273438 1712963565.4859
MEM 47731.203125 1712963565.5862
MEM 47867.843750 1712963565.6866
MEM 48011.960938 1712963565.7869
MEM 48163.296875 1712963565.8872
MEM 48281.632812 1712963565.9876
MEM 48335.175781 1712963566.0881
MEM 48462.535156 1712963566.1884
MEM 48586.542969 1712963566.2888
MEM 48715.707031 1712963566.3891
MEM 48839.972656 1712963566.4894
MEM 48051.839844 1712963566.5897
MEM 48745.382812 1712963566.6900
MEM 50453.648438 1712963566.7904
MEM 52173.000000 1712963566.8908
MEM 53891.578125 1712963566.9911
MEM 55611.445312 1712963567.0915
MEM 57328.992188 1712963567.1919
MEM 59042.929688 1712963567.2922
MEM 60751.195312 1712963567.3926
MEM 62456.109375 1712963567.4930
MEM 64149.164062 1712963567.5933
MEM 65732.648438 1712963567.6937
MEM 67224.351562 1712963567.7942
MEM 68030.789062 1712963567.8945
MEM 68677.382812 1712963567.9949
MEM 69175.734375 1712963568.0952
MEM 69638.507812 1712963568.1955
MEM 69940.664062 1712963568.2958
MEM 70127.320312 1712963568.3961
MEM 69903.148438 1712963568.4964
MEM 68467.929688 1712963568.5967
MEM 67264.339844 1712963568.6971
MEM 66003.316406 1712963568.7974
MEM 64623.832031 1712963568.8977
MEM 63191.570312 1712963568.9980
MEM 61759.945312 1712963569.0983
MEM 60355.175781 1712963569.1986
MEM 58892.742188 1712963569.2989
MEM 57442.714844 1712963569.3992
MEM 56009.566406 1712963569.4995
MEM 54484.226562 1712963569.5997
MEM 52880.066406 1712963569.7001
MEM 51392.609375 1712963569.8003
MEM 49823.441406 1712963569.9006
MEM 48319.847656 1712963570.0010
MEM 47077.648438 1712963570.1013
MEM 47083.730469 1712963570.2016
MEM 47130.910156 1712963570.3020
MEM 47204.644531 1712963570.4023
MEM 47277.605469 1712963570.5026
MEM 47350.566406 1712963570.6030
MEM 47423.785156 1712963570.7035
MEM 47496.230469 1712963570.8039
MEM 47569.449219 1712963570.9044
MEM 47643.183594 1712963571.0048
MEM 47716.402344 1712963571.1053
MEM 47788.589844 1712963571.2057
MEM 47862.066406 1712963571.3060
MEM 47935.285156 1712963571.4063
MEM 48008.246094 1712963571.5066
MEM 48081.464844 1712963571.6069
MEM 48155.714844 1712963571.7074
MEM 48229.964844 1712963571.8077
MEM 48302.410156 1712963571.9081
MEM 48377.175781 1712963572.0084
MEM 48451.167969 1712963572.1087
MEM 48525.160156 1712963572.2090
MEM 48599.925781 1712963572.3094
MEM 48674.175781 1712963572.4097
MEM 48748.683594 1712963572.5100
MEM 48822.675781 1712963572.6103
MEM 48895.121094 1712963572.7107
MEM 48969.371094 1712963572.8110
MEM 49043.363281 1712963572.9114
MEM 49117.097656 1712963573.0117
MEM 49191.347656 1712963573.1120
MEM 49265.339844 1712963573.2124
MEM 49339.589844 1712963573.3127
MEM 49413.066406 1712963573.4130
MEM 49487.574219 1712963573.5133
MEM 49561.566406 1712963573.6136
MEM 49635.558594 1712963573.7139
MEM 49709.808594 1712963573.8142
MEM 49783.800781 1712963573.9145
MEM 49857.792969 1712963574.0148
MEM 49931.269531 1712963574.1151
MEM 50005.519531 1712963574.2154
MEM 50079.511719 1712963574.3157
MEM 50153.503906 1712963574.4160
MEM 50093.800781 1712963574.5163
MEM 50094.832031 1712963574.6166
MEM 50095.863281 1712963574.7169
MEM 50097.152344 1712963574.8172
MEM 50098.183594 1712963574.9174
MEM 50099.214844 1712963575.0177
MEM 50100.246094 1712963575.1180
MEM 50101.535156 1712963575.2183
MEM 50102.566406 1712963575.3186
MEM 50103.597656 1712963575.4189
MEM 50104.886719 1712963575.5191
MEM 50105.917969 1712963575.6194
MEM 50106.949219 1712963575.7198
MEM 50107.980469 1712963575.8201
MEM 50109.269531 1712963575.9204
MEM 50110.300781 1712963576.0207
MEM 49961.507812 1712963576.1210
MEM 48793.507812 1712963576.2214
MEM 47622.625000 1712963576.3217
MEM 47042.464844 1712963576.4220
MEM 47151.519531 1712963576.5223
MEM 47260.832031 1712963576.6226
MEM 47369.886719 1712963576.7229
MEM 47478.941406 1712963576.8232
MEM 47557.609375 1712963576.9236
MEM 47629.539062 1712963577.0239
MEM 47704.046875 1712963577.1242
MEM 47778.039062 1712963577.2245
MEM 47850.742188 1712963577.3248
MEM 47924.992188 1712963577.4251
MEM 47998.984375 1712963577.5255
MEM 48073.234375 1712963577.6258
MEM 48147.484375 1712963577.7261
MEM 48221.992188 1712963577.8264
MEM 48296.242188 1712963577.9267
MEM 48369.976562 1712963578.0270
MEM 48443.968750 1712963578.1274
MEM 48518.218750 1712963578.2277
MEM 48592.468750 1712963578.3280
MEM 48666.718750 1712963578.4284
MEM 48740.710938 1712963578.5287
MEM 48814.960938 1712963578.6290
MEM 48889.468750 1712963578.7294
MEM 48961.914062 1712963578.8297
MEM 49035.906250 1712963578.9300
MEM 49110.156250 1712963579.0304
MEM 49184.664062 1712963579.1307
MEM 49258.914062 1712963579.2311
MEM 49332.906250 1712963579.3315
MEM 49407.156250 1712963579.4318
MEM 49480.117188 1712963579.5321
MEM 49554.109375 1712963579.6324
MEM 49628.101562 1712963579.7329
MEM 49702.093750 1712963579.8333
MEM 49776.085938 1712963579.9336
MEM 49850.593750 1712963580.0339
MEM 49924.843750 1712963580.1343
MEM 49998.062500 1712963580.2346
MEM 50072.054688 1712963580.3350
MEM 50146.304688 1712963580.4353
MEM 50220.554688 1712963580.5356
MEM 50294.546875 1712963580.6360
MEM 50368.796875 1712963580.7363
MEM 50442.531250 1712963580.8367
MEM 50517.039062 1712963580.9370
MEM 50590.257812 1712963581.0374
MEM 50664.507812 1712963581.1377
MEM 50666.882812 1712963581.2380
MEM 50667.914062 1712963581.3383
MEM 50668.945312 1712963581.4386
MEM 50670.234375 1712963581.5389
MEM 50671.265625 1712963581.6392
MEM 50672.296875 1712963581.7395
MEM 50673.585938 1712963581.8398
MEM 50674.617188 1712963581.9400
MEM 50675.648438 1712963582.0404
MEM 50676.937500 1712963582.1408
MEM 50677.968750 1712963582.2411
MEM 50679.000000 1712963582.3414
MEM 50680.289062 1712963582.4417
MEM 50681.320312 1712963582.5419
MEM 50682.351562 1712963582.6423
MEM 50683.640625 1712963582.7427
MEM 49547.261719 1712963582.8431
MEM 48370.917969 1712963582.9435
MEM 47600.937500 1712963583.0439
MEM 47710.507812 1712963583.1442
MEM 47820.335938 1712963583.2446
MEM 47929.648438 1712963583.3449
MEM 48038.703125 1712963583.4452
MEM 48132.750000 1712963583.5455
MEM 48280.910156 1712963583.6459
MEM 48426.574219 1712963583.7463
MEM 48574.816406 1712963583.8467
MEM 48934.671875 1712963583.9534
MEM 50674.906250 1712963584.0538
MEM 51660.808594 1712963584.1541
MEM 53453.894531 1712963584.2545
MEM 54146.453125 1712963584.3549
MEM 51490.843750 1712963584.4553
MEM 51657.757812 1712963584.5557
MEM 51973.707031 1712963584.6561
MEM 51887.363281 1712963584.7565
MEM 52419.078125 1712963584.8569
MEM 52620.796875 1712963584.9573
MEM 52707.042969 1712963585.0577
MEM 52588.156250 1712963585.1591
MEM 52249.441406 1712963585.2595
MEM 51856.738281 1712963585.3601
MEM 50712.277344 1712963585.4604
MEM 49502.398438 1712963585.5607
MEM 48431.171875 1712963585.6610
MEM 47358.410156 1712963585.7613
MEM 46303.160156 1712963585.8616
MEM 45958.867188 1712963585.9622
MEM 46069.113281 1712963586.0628
MEM 46202.378906 1712963586.1633
MEM 46348.203125 1712963586.2639
MEM 46699.597656 1712963586.3643
MEM 45466.113281 1712963586.4647
MEM 44856.343750 1712963586.5651
MEM 44991.292969 1712963586.6655
MEM 44993.367188 1712963586.7659
MEM 44979.960938 1712963586.8664
MEM 44830.878906 1712963586.9669
MEM 44956.890625 1712963587.0674
MEM 45054.585938 1712963587.1678
MEM 44613.492188 1712963587.2682
MEM 44733.726562 1712963587.3687
MEM 44645.273438 1712963587.4691
MEM 44678.488281 1712963587.5695
MEM 44747.757812 1712963587.6699
MEM 45351.316406 1712963587.7704
MEM 45540.597656 1712963587.8710
MEM 45110.019531 1712963587.9713
MEM 44906.789062 1712963588.0718
MEM 45041.378906 1712963588.1724
MEM 45333.777344 1712963588.2728
MEM 45440.253906 1712963588.3732
MEM 45523.023438 1712963588.4736
MEM 45403.894531 1712963588.5739
MEM 45434.972656 1712963588.6743
MEM 45420.796875 1712963588.7747
MEM 45454.093750 1712963588.8750
MEM 45446.960938 1712963588.9753
MEM 45524.562500 1712963589.0757
MEM 45545.667969 1712963589.1761
MEM 45579.445312 1712963589.2764
MEM 45646.578125 1712963589.3768
MEM 45187.375000 1712963589.4771
MEM 45398.585938 1712963589.5774
MEM 45466.253906 1712963589.6777
MEM 45478.675781 1712963589.7781
MEM 45401.062500 1712963589.8785
MEM 44592.320312 1712963589.9787
MEM 44541.125000 1712963590.0791
MEM 44665.707031 1712963590.1794
MEM 44681.882812 1712963590.2800
MEM 44722.964844 1712963590.3803
MEM 44850.214844 1712963590.4806
MEM 44858.250000 1712963590.5809
MEM 44906.796875 1712963590.6814
MEM 45034.000000 1712963590.7818
MEM 44752.070312 1712963590.8822
MEM 44343.679688 1712963590.9827
MEM 43899.125000 1712963591.0833
MEM 43696.222656 1712963591.1836
MEM 43687.449219 1712963591.2840
MEM 42224.082031 1712963591.3843
MEM 40476.109375 1712963591.4845
MEM 38732.816406 1712963591.5848
MEM 37024.964844 1712963591.6851
MEM 35250.628906 1712963591.7853
MEM 33498.312500 1712963591.8856
MEM 31783.875000 1712963591.9858
MEM 30050.410156 1712963592.0862
MEM 28465.488281 1712963592.1864
MEM 26694.140625 1712963592.2868
MEM 24847.031250 1712963592.3872
MEM 23092.984375 1712963592.4874
MEM 21297.199219 1712963592.5877
MEM 19552.203125 1712963592.6880
MEM 17872.449219 1712963592.7882
MEM 16212.937500 1712963592.8885
MEM 14518.703125 1712963592.9888
MEM 12866.406250 1712963593.0890
MEM 11226.144531 1712963593.1893
MEM 9553.835938 1712963593.2896
MEM 7895.746094 1712963593.3898
MEM 6298.792969 1712963593.4901
MEM 4600.011719 1712963593.5905
MEM 2844.320312 1712963593.6909
MEM 1549.226562 1712963593.7912
MEM 1549.226562 1712963593.8915
MEM 1549.226562 1712963593.9918
MEM 1559.804688 1712963594.0921
MEM 0.000000 1712963594.1924
MEM 0.000000 1712963594.2926
