CMDLINE python run_profiling.py
MEM 53544.519531 1712965420.7280
MEM 55297.386719 1712965420.8285
MEM 57052.316406 1712965420.9290
MEM 58807.246094 1712965421.0296
MEM 60549.027344 1712965421.1301
MEM 62287.972656 1712965421.2306
MEM 64012.867188 1712965421.3311
MEM 65690.582031 1712965421.4316
MEM 67252.796875 1712965421.5322
MEM 68366.160156 1712965421.6327
MEM 69123.355469 1712965421.7331
MEM 69753.707031 1712965421.8336
MEM 70164.015625 1712965421.9340
MEM 70424.406250 1712965422.0343
MEM 70509.226562 1712965422.1347
MEM 70592.500000 1712965422.2350
MEM 69565.296875 1712965422.3353
MEM 68199.753906 1712965422.4357
MEM 66838.859375 1712965422.5360
MEM 65486.617188 1712965422.6363
MEM 64072.042969 1712965422.7366
MEM 62673.390625 1712965422.8369
MEM 61166.953125 1712965422.9372
MEM 59783.441406 1712965423.0375
MEM 58311.949219 1712965423.1378
MEM 56878.351562 1712965423.2382
MEM 55466.664062 1712965423.3385
MEM 53935.382812 1712965423.4389
MEM 52466.785156 1712965423.5392
MEM 51092.980469 1712965423.6395
MEM 49615.417969 1712965423.7399
MEM 48058.105469 1712965423.8402
MEM 47457.464844 1712965423.9405
MEM 47381.406250 1712965424.0409
MEM 45865.648438 1712965424.1413
MEM 44133.929688 1712965424.2416
MEM 42399.957031 1712965424.3419
MEM 40651.996094 1712965424.4422
MEM 38886.035156 1712965424.5426
MEM 37066.171875 1712965424.6429
MEM 35329.718750 1712965424.7432
MEM 33520.488281 1712965424.8435
MEM 31917.207031 1712965424.9439
MEM 30199.609375 1712965425.0442
MEM 28355.484375 1712965425.1445
MEM 26636.332031 1712965425.2448
MEM 24954.187500 1712965425.3452
MEM 23188.347656 1712965425.4456
MEM 21453.675781 1712965425.5459
MEM 19890.453125 1712965425.6462
MEM 18195.644531 1712965425.7465
MEM 16514.796875 1712965425.8468
MEM 14800.042969 1712965425.9471
MEM 13085.285156 1712965426.0474
MEM 11371.406250 1712965426.1477
MEM 9766.371094 1712965426.2480
MEM 8105.468750 1712965426.3484
MEM 6430.363281 1712965426.4487
MEM 5206.152344 1712965426.5490
MEM 5206.156250 1712965426.6494
MEM 5206.156250 1712965426.7498
MEM 5213.437500 1712965426.8501
MEM 0.000000 1712965426.9503
MEM 0.000000 1712965427.0506
MEM 0.000000 1712965427.1508
MEM 0.000000 1712965427.2510
MEM 0.000000 1712965427.3512
